0,500,10
0.001169,501,10
0.001313,502,10
0.002097,503,10
0.002561,502,10
0.003983,503,10
0.004037,502,10
0.004648,503,10
0.004937,504,10
0.005307,505,10
0.006432,506,10
0.006656,507,10
0.006667,508,10
0.006798,509,10
0.007154,510,10
0.007248,511,10
0.007502,512,10
0.008196,513,10
0.009138,514,10
0.009643,515,10
0.011121,515,11
0.011435,516,11
0.011636,517,11
0.011754,518,11
0.01177,519,11
0.011812,520,11
0.011873,521,11
0.011882,520,11
0.01205,521,11
0.012078,522,11
0.012143,522,12
0.012256,523,12
0.012396,522,12
0.012876,523,12
0.01288,524,12
0.013103,525,12
0.013228,526,12
0.013487,527,12
0.013507,528,12
0.01355,529,12
0.014981,530,12
0.015095,531,12
0.01547,530,12
0.015759,531,12
0.016002,532,12
0.016301,531,12
0.016426,532,12
0.016838,533,12
0.017049,533,13
0.017611,534,13
0.017822,535,13
0.018027,536,13
0.018507,537,13
0.01856,538,13
0.018797,539,13
0.018901,540,13
0.019093,541,13
0.019261,542,13
0.019399,543,13
0.019534,543,14
0.019628,544,14
0.020091,543,14
0.020094,544,14
0.020626,543,14
0.020697,544,14
0.02087,543,14
0.020917,544,14
0.021467,545,14
0.022306,546,14
0.023944,547,14
0.02404,548,14
0.024207,547,14
0.025346,548,14
0.026283,547,14
0.026289,548,14
0.026408,549,14
0.027149,548,14
0.02763,547,14
0.027711,546,14
0.028033,547,14
0.028164,548,14
0.028215,549,14
0.028776,550,14
0.028934,551,14
0.029477,552,14
0.030046,551,14
0.030463,552,14
0.031275,551,14
0.031559,552,14
0.031868,553,14
0.032077,554,14
0.032142,554,13
0.032225,555,13
0.032227,556,13
0.032875,557,13
0.033727,556,13
0.033772,557,13
0.034306,557,12
0.034438,558,12
0.03487,557,12
0.035814,558,12
0.036167,559,12
0.036299,560,12
0.037145,559,12
0.037668,560,12
0.037807,561,12
0.038046,561,13
0.038195,562,13
0.038387,563,13
0.038402,563,12
0.038969,564,12
0.039026,565,12
0.039141,566,12
0.039329,567,12
0.039491,568,12
0.03953,569,12
0.039629,568,12
0.039995,569,12
0.040173,570,12
0.040263,571,12
0.040517,572,12
0.040611,573,12
0.041233,574,12
0.041236,575,12
0.041344,574,12
0.041744,574,13
0.042703,573,13
0.042928,574,13
0.042944,575,13
0.043046,576,13
0.043468,575,13
0.043703,576,13
0.04378,577,13
0.043899,578,13
0.044034,578,14
0.044201,577,14
0.044296,578,14
0.044666,579,14
0.044734,580,14
0.045621,581,14
0.046312,582,14
0.046328,583,14
0.046351,584,14
0.047048,585,14
0.047058,584,14
0.047534,585,14
0.047555,584,14
0.047909,585,14
0.048278,586,14
0.048353,586,15
0.048514,586,16
0.048895,585,16
0.04946,584,16
0.049551,585,16
0.049626,586,16
0.050027,585,16
0.050781,586,16
0.050883,587,16
0.051959,586,16
0.052804,587,16
0.052942,586,16
0.053262,587,16
0.053269,587,17
0.053278,588,17
0.053312,587,17
0.053394,588,17
0.054078,587,17
0.054128,586,17
0.054452,587,17
0.054837,588,17
0.055081,588,18
0.055432,589,18
0.055611,590,18
0.056402,591,18
0.056552,592,18
0.058057,593,18
0.058386,592,18
0.058844,593,18
0.058918,594,18
0.059241,595,18
0.059327,596,18
0.059512,597,18
0.05953,597,19
0.059669,597,20
0.059895,596,20
0.059936,597,20
0.060471,598,20
0.060985,597,20
0.061024,596,20
0.061314,597,20
0.061354,598,20
0.061384,599,20
0.061401,598,20
0.061509,599,20
0.061605,600,20
0.061813,599,20
0.061991,600,20
0.062066,601,20
0.062091,600,20
0.062677,599,20
0.06317,600,20
0.063479,601,20
0.063773,600,20
0.064365,599,20
0.065092,598,20
0.065223,599,20
0.065689,600,20
0.065707,601,20
0.067693,602,20
0.067924,603,20
0.068344,604,20
0.068399,605,20
0.068615,606,20
0.068626,607,20
0.068675,606,20
0.069047,607,20
0.069126,608,20
0.069616,607,20
0.069824,606,20
0.069908,607,20
0.07004,606,20
0.070112,607,20
0.070158,608,20
0.070278,609,20
0.070462,610,20
0.070498,611,20
0.070574,612,20
0.071202,611,20
0.07154,610,20
0.071772,611,20
0.071934,612,20
0.072471,611,20
0.072489,612,20
0.072573,613,20
0.072579,614,20
0.072625,615,20
0.072806,614,20
0.073019,615,20
0.073387,616,20
0.07346,617,20
0.073484,616,20
0.073816,617,20
0.073862,618,20
0.074209,617,20
0.074523,618,20
0.075078,619,20
0.075104,618,20
0.075528,617,20
0.076384,618,20
0.076893,617,20
0.077099,617,21
0.077243,618,21
0.077556,619,21
0.078226,620,21
0.078296,619,21
0.078542,620,21
0.078812,621,21
0.078935,622,21
0.078937,623,21
0.079077,624,21
0.079364,625,21
0.079386,626,21
0.079423,625,21
0.07992,625,22
0.079956,624,22
0.080262,623,22
0.080497,624,22
0.080796,623,22
0.081496,622,22
0.081528,623,22
0.081576,624,22
0.081623,625,22
0.08188,626,22
0.081977,625,22
0.082036,626,22
0.082173,627,22
0.082266,628,22
0.082474,628,21
0.082734,629,21
0.08275,628,21
0.082814,629,21
0.082858,630,21
0.083108,631,21
0.083195,632,21
0.083401,633,21
0.08344,634,21
0.083467,635,21
0.083539,634,21
0.084255,635,21
0.085233,634,21
0.085289,635,21
0.085935,636,21
0.08625,635,21
0.08625,636,21
0.086521,635,21
0.086553,635,22
0.08666,635,23
0.086974,634,23
0.086978,633,23
0.087042,634,23
0.08719,633,23
0.087249,634,23
0.087425,635,23
0.088305,636,23
0.088801,637,23
0.090025,636,23
0.090126,636,24
0.090516,635,24
0.090678,636,24
0.090718,636,25
0.090766,637,25
0.090924,636,25
0.090953,637,25
0.091008,638,25
0.091029,639,25
0.091107,640,25
0.091838,641,25
0.092187,642,25
0.092824,643,25
0.092858,644,25
0.092931,643,25
0.092992,644,25
0.092994,643,25
0.093275,644,25
0.093556,645,25
0.093584,644,25
0.093627,645,25
0.093736,646,25
0.093912,647,25
0.094098,646,25
0.094148,647,25
0.094775,648,25
0.095174,649,25
0.095336,650,25
0.095669,651,25
0.095741,652,25
0.095866,653,25
0.096229,654,25
0.096368,653,25
0.097158,654,25
0.097642,654,26
0.097677,653,26
0.097844,654,26
0.098077,654,25
0.098121,655,25
0.098122,654,25
0.098356,655,25
0.098457,656,25
0.098555,657,25
0.09863,658,25
0.098767,659,25
0.098992,658,25
0.099016,657,25
0.099021,656,25
0.099031,657,25
0.099243,656,25
0.099249,657,25
0.099543,656,25
0.099593,655,25
0.100194,656,25
0.100194,657,25
0.100779,658,25
0.101056,659,25
0.101208,659,26
0.101278,658,26
0.101324,657,26
0.101429,658,26
0.101481,659,26
0.101629,658,26
0.101734,659,26
0.102514,659,25
0.102645,660,25
0.102833,661,25
0.10303,662,25
0.103038,663,25
0.103202,664,25
0.103336,663,25
0.104634,662,25
0.104848,661,25
0.105637,662,25
0.105963,663,25
0.106134,662,25
0.106623,663,25
0.106861,664,25
0.106948,665,25
0.107185,664,25
0.107324,665,25
0.108024,665,26
0.108172,665,27
0.108389,666,27
0.108799,665,27
0.108947,664,27
0.109095,664,26
0.109106,663,26
0.109294,664,26
0.109323,665,26
0.109486,666,26
0.109963,667,26
0.110042,668,26
0.110155,669,26
0.11045,670,26
0.110816,671,26
0.111102,672,26
0.111191,671,26
0.111237,670,26
0.111246,671,26
0.111391,670,26
0.111596,669,26
0.111755,668,26
0.111793,668,27
0.1121,669,27
0.112109,668,27
0.112354,669,27
0.11325,669,28
0.113794,668,28
0.113973,669,28
0.114077,670,28
0.114087,669,28
0.114675,670,28
0.114833,670,29
0.114984,671,29
0.115013,672,29
0.115269,671,29
0.11536,672,29
0.115459,671,29
0.115663,672,29
0.115742,673,29
0.115878,674,29
0.116264,675,29
0.11657,674,29
0.116573,673,29
0.116578,674,29
0.11667,675,29
0.116923,675,30
0.116965,676,30
0.11701,677,30
0.11738,678,30
0.117518,679,30
0.117582,678,30
0.118142,677,30
0.118251,676,30
0.119315,677,30
0.119402,678,30
0.119406,679,30
0.119427,678,30
0.119561,679,30
0.119855,678,30
0.119919,678,31
0.119971,679,31
0.120097,678,31
0.120268,677,31
0.120495,678,31
0.121172,677,31
0.121911,678,31
0.122317,679,31
0.122377,678,31
0.122489,677,31
0.123045,678,31
0.123657,679,31
0.123979,680,31
0.124687,680,32
0.12483,681,32
0.124939,682,32
0.125132,681,32
0.125139,682,32
0.125176,683,32
0.12522,682,32
0.125241,681,32
0.125275,680,32
0.125423,681,32
0.125467,680,32
0.126491,681,32
0.126722,680,32
0.126833,679,32
0.126867,680,32
0.127217,679,32
0.127342,678,32
0.127479,678,33
0.127511,677,33
0.127536,676,33
0.127594,675,33
0.127947,674,33
0.127962,673,33
0.128012,674,33
0.12805,675,33
0.128166,676,33
0.128615,677,33
0.128732,678,33
0.129388,677,33
0.129595,676,33
0.129596,677,33
0.129868,676,33
0.129894,677,33
0.12996,678,33
0.129973,677,33
0.130078,676,33
0.130538,675,33
0.130825,674,33
0.130864,673,33
0.131041,674,33
0.131093,675,33
0.131132,676,33
0.131306,675,33
0.131586,675,34
0.131688,676,34
0.13169,677,34
0.1318,677,35
0.132481,676,35
0.132815,677,35
0.133341,677,34
0.133399,676,34
0.133401,677,34
0.1335,678,34
0.13362,679,34
0.133757,680,34
0.133876,679,34
0.133882,679,35
0.133971,678,35
0.134385,679,35
0.134612,680,35
0.134873,680,34
0.134885,681,34
0.135001,680,34
0.135149,679,34
0.135161,680,34
0.135405,679,34
0.135744,680,34
0.135746,681,34
0.13596,680,34
0.136153,681,34
0.13616,680,34
0.13645,681,34
0.136673,680,34
0.137326,681,34
0.137399,682,34
0.137698,681,34
0.137725,682,34
0.137914,683,34
0.137914,684,34
0.13799,683,34
0.138186,682,34
0.138225,683,34
0.138543,684,34
0.138609,684,35
0.138633,683,35
0.138681,682,35
0.138847,681,35
0.138898,680,35
0.139295,681,35
0.139303,681,36
0.139402,681,37
0.139459,682,37
0.139487,683,37
0.139786,684,37
0.140201,685,37
0.140552,686,37
0.140554,687,37
0.140559,688,37
0.140605,689,37
0.140724,688,37
0.140861,689,37
0.140943,690,37
0.140968,689,37
0.141012,689,38
0.141201,688,38
0.141652,687,38
0.141854,688,38
0.14187,689,38
0.142239,690,38
0.142551,691,38
0.142564,690,38
0.142649,691,38
0.143106,690,38
0.143139,691,38
0.143146,690,38
0.143542,691,38
0.143603,690,38
0.143707,691,38
0.143808,690,38
0.144137,691,38
0.144299,690,38
0.144336,691,38
0.144486,690,38
0.144888,689,38
0.145293,688,38
0.145329,689,38
0.145393,690,38
0.145781,689,38
0.145996,690,38
0.146274,691,38
0.14631,690,38
0.146443,690,39
0.146473,690,40
0.146484,689,40
0.146564,690,40
0.147167,689,40
0.147399,690,40
0.14755,691,40
0.147678,692,40
0.1477,692,41
0.147743,691,41
0.147877,690,41
0.147973,689,41
0.147986,688,41
0.148011,688,42
0.148069,689,42
0.148219,690,42
0.14825,689,42
0.148328,688,42
0.148329,689,42
0.14853,690,42
0.148552,689,42
0.148692,690,42
0.148717,691,42
0.149243,691,43
0.149545,692,43
0.149613,691,43
0.149953,690,43
0.149994,691,43
0.150059,692,43
0.150147,693,43
0.150194,693,44
0.150225,694,44
0.150274,695,44
0.15046,696,44
0.150516,695,44
0.150549,696,44
0.150689,695,44
0.1507,696,44
0.150705,697,44
0.150742,698,44
0.151135,699,44
0.151175,698,44
0.151227,699,44
0.151304,698,44
0.151572,698,43
0.151625,697,43
0.151729,696,43
0.151945,695,43
0.151948,694,43
0.152005,695,43
0.152042,696,43
0.152163,696,42
0.152237,695,42
0.152403,696,42
0.152583,695,42
0.152738,694,42
0.153071,694,43
0.153123,693,43
0.153146,692,43
0.153312,691,43
0.153389,690,43
0.153724,689,43
0.15373,688,43
0.153756,688,44
0.153815,687,44
0.154114,686,44
0.154148,687,44
0.15424,686,44
0.15427,685,44
0.154311,684,44
0.154524,685,44
0.154639,684,44
0.155346,683,44
0.155431,682,44
0.156239,683,44
0.15642,684,44
0.156559,683,44
0.156859,682,44
0.156884,683,44
0.156914,683,45
0.157156,684,45
0.157257,684,46
0.157686,683,46
0.157816,682,46
0.157898,683,46
0.157929,682,46
0.157944,683,46
0.157972,684,46
0.158013,684,47
0.158014,683,47
0.158175,684,47
0.158196,683,47
0.158392,682,47
0.158448,681,47
0.158502,682,47
0.15863,683,47
0.158869,684,47
0.159104,683,47
0.159168,682,47
0.159287,681,47
0.159333,680,47
0.159399,681,47
0.159632,680,47
0.159889,679,47
0.159948,678,47
0.160255,677,47
0.160279,678,47
0.160415,677,47
0.160668,678,47
0.160937,677,47
0.160968,678,47
0.160982,677,47
0.161057,676,47
0.161344,677,47
0.16146,676,47
0.161964,675,47
0.162095,674,47
0.162102,674,46
0.162128,673,46
0.162302,672,46
0.162477,673,46
0.162536,672,46
0.162714,672,45
0.162883,673,45
0.163013,674,45
0.163109,674,46
0.163303,674,47
0.163381,673,47
0.163447,673,48
0.16348,672,48
0.163764,673,48
0.163837,672,48
0.164277,671,48
0.164285,672,48
0.164462,673,48
0.164869,672,48
0.164956,673,48
0.164976,672,48
0.165171,673,48
0.165497,672,48
0.165583,673,48
0.165769,672,48
0.165772,671,48
0.165805,672,48
0.165837,671,48
0.166106,670,48
0.166389,669,48
0.166455,669,49
0.16662,670,49
0.16676,671,49
0.166786,670,49
0.166981,670,48
0.167076,669,48
0.167189,668,48
0.167613,669,48
0.167842,670,48
0.167975,671,48
0.168101,670,48
0.16819,669,48
0.168205,668,48
0.168224,667,48
0.168266,666,48
0.168322,667,48
0.16839,667,49
0.168616,667,50
0.168701,668,50
0.168803,667,50
0.168836,666,50
0.168897,665,50
0.168937,664,50
0.168972,663,50
0.169241,662,50
0.169586,663,50
0.169684,664,50
0.169806,665,50
0.169988,666,50
0.17,667,50
0.170066,666,50
0.170104,667,50
0.170427,668,50
0.17043,669,50
0.170624,670,50
0.170956,670,51
0.171035,670,52
0.171098,669,52
0.171179,668,52
0.171327,667,52
0.171428,666,52
0.172035,667,52
0.172103,667,51
0.172127,668,51
0.172264,669,51
0.172447,668,51
0.172582,668,50
0.172834,667,50
0.172902,666,50
0.173171,665,50
0.173193,666,50
0.173393,665,50
0.173481,664,50
0.173594,663,50
0.173805,662,50
0.173929,661,50
0.173965,662,50
0.17399,661,50
0.174142,661,51
0.174179,660,51
0.17424,661,51
0.17432,661,52
0.174604,660,52
0.174711,659,52
0.174747,658,52
0.174829,659,52
0.175052,659,53
0.175204,658,53
0.175259,659,53
0.175391,658,53
0.175451,659,53
0.175557,660,53
0.175621,659,53
0.175708,660,53
0.175728,659,53
0.176482,658,53
0.176558,657,53
0.176605,657,52
0.176697,658,52
0.177326,658,53
0.177565,657,53
0.177733,656,53
0.177777,657,53
0.177865,657,54
0.177868,656,54
0.177871,655,54
0.178068,656,54
0.178114,655,54
0.178165,656,54
0.17831,655,54
0.178337,656,54
0.178683,655,54
0.178733,654,54
0.17875,655,54
0.178792,654,54
0.178805,655,54
0.178901,654,54
0.178939,653,54
0.17908,653,55
0.179115,654,55
0.179218,653,55
0.179667,654,55
0.179673,655,55
0.179903,655,56
0.179966,654,56
0.179995,654,57
0.180108,653,57
0.180248,653,58
0.180329,653,57
0.18041,652,57
0.180509,651,57
0.180836,651,58
0.180953,652,58
0.181023,653,58
0.181097,654,58
0.181126,655,58
0.181311,655,59
0.181361,654,59
0.18155,653,59
0.1816,654,59
0.181858,653,59
0.181906,654,59
0.182017,653,59
0.182024,653,60
0.182069,654,60
0.182169,653,60
0.18271,654,60
0.1829,653,60
0.182958,652,60
0.182995,653,60
0.183128,652,60
0.183404,651,60
0.183526,650,60
0.18368,651,60
0.183945,650,60
0.183976,649,60
0.183981,650,60
0.184267,651,60
0.184593,651,61
0.184629,652,61
0.184657,651,61
0.184711,650,61
0.185019,651,61
0.185045,652,61
0.185054,651,61
0.185156,652,61
