0,100,100
0.015542,100,99
0.067406,100,98
0.206649,99,98
0.328735,98,98
0.346353,98,97
0.436692,97,97
0.538142,97,96
0.700906,97,95
0.724206,96,95
0.813956,95,95
0.826671,95,94
0.829846,95,93
1.003655,95,92
1.015857,94,92
1.079715,93,92
1.126006,93,91
1.14807,92,91
1.207165,92,90
1.419564,91,90
1.453722,91,89
1.489071,91,88
1.60388,91,87
1.661399,91,86
1.705024,90,86
1.921596,90,85
2.08489,89,85
2.092044,89,84
2.248134,89,83
2.300747,88,83
2.421414,87,83
2.504616,87,82
2.712217,86,82
2.855362,85,82
3.13134,85,81
3.333811,85,80
3.367795,85,79
3.577489,84,79
3.699398,83,79
3.700954,82,79
3.729915,82,78
3.771975,82,77
4.160283,81,77
4.293476,80,77
4.388486,79,77
4.525927,78,77
4.661691,78,76
4.927784,77,76
5.006045,77,75
5.157902,76,75
5.198682,75,75
5.495361,75,74
5.614836,74,74
5.716951,73,74
5.858454,73,73
6.183872,72,73
6.269085,71,73
6.459667,71,72
6.649408,70,72
6.656661,69,72
6.667452,68,72
6.679981,68,71
6.92078,67,71
7.000745,66,71
7.118338,66,70
7.248187,65,70
7.269065,64,70
7.329704,63,70
7.656211,62,70
7.794901,62,69
8.278711,62,68
8.357798,61,68
8.571016,60,68
8.900593,59,68
9.165012,58,68
9.345738,58,67
9.980941,58,66
10.218261,57,66
10.911889,56,66
11.430116,55,66
11.441218,54,66
11.497077,54,65
11.605135,53,65
11.67767,52,65
11.814407,51,65
12.02282,51,64
12.053689,50,64
12.379535,50,63
12.481361,50,62
12.873833,50,61
12.874827,50,60
13.004281,50,59
13.129696,49,59
13.56253,49,58
13.714979,49,57
13.804485,49,56
14.54576,49,55
14.59865,49,54
14.618824,49,53
15.818046,48,53
16.000872,47,53
16.498703,46,53
17.535222,45,53
17.663061,44,53
17.951549,44,52
18.04071,44,51
18.582177,44,50
18.946822,43,50
19.039791,43,49
19.178724,42,49
19.41466,42,48
19.517184,42,47
19.849135,41,47
19.952152,41,46
20.286041,41,45
20.693505,40,45
21.141934,39,45
21.813904,38,45
22.064039,37,45
22.30588,37,44
22.407601,37,43
22.568589,36,43
22.815436,35,43
23.124148,34,43
23.232956,33,43
23.735734,32,43
24.380304,32,42
24.854447,32,41
24.943947,31,41
25.763153,30,41
25.950865,30,40
26.096099,30,39
26.599981,30,38
27.248891,29,38
28.036029,29,37
28.170094,28,37
29.425487,28,36
29.957545,28,35
30.462382,27,35
32.501505,26,35
33.376775,26,34
33.872488,25,34
35.676161,24,34
38.001578,23,34
39.069629,22,34
39.73626,22,33
43.199771,21,33
45.681504,20,33
46.15955,19,33
48.371332,19,32
48.497225,19,31
51.195639,18,31
52.737323,17,31
56.011366,17,30
59.014457,17,29
59.197861,17,28
60.827257,16,28
60.976754,15,28
61.008846,14,28
73.994389,13,28
76.45866,13,27
79.372555,12,27
81.825967,12,26
84.90126,12,25
97.428307,11,25
99.201223,10,25
100.848843,10,24
104.147184,10,23
109.110285,10,22
122.751247,9,22
126.751568,9,21
127.092,8,21
141.95224,7,21
144.440959,6,21
148.431764,5,21
154.178434,5,20
161.41961,5,19
163.511692,5,18
167.911526,5,17
177.806354,4,17
180.728625,3,17
232.686059,3,16
240.734621,3,15
256.739523,2,15
303.918366,1,15
