T,ウサギ,キツネ
0.285332,547,101
0.285386,546,101
0.28542,545,101
0.285477,544,101
0.285509,543,101
0.285552,542,101
0.285826,542,102
0.285843,542,101
0.285948,541,101
0.286004,540,101
0.286049,539,101
0.286055,538,101
0.286077,539,101
0.286088,539,102
0.286221,538,102
0.286351,539,102
0.286485,538,102
0.286856,537,102
0.286913,536,102
0.286949,535,102
0.287017,536,102
0.287031,537,102
0.287203,537,103
0.287254,536,103
0.287387,535,103
0.287406,534,103
0.287442,533,103
0.288045,534,103
0.288113,534,104
0.288178,533,104
0.288397,533,103
0.288405,532,103
0.288549,531,103
0.288703,530,103
0.289267,531,103
0.289303,530,103
0.289304,529,103
0.28934,528,103
0.289518,527,103
0.289551,526,103
0.28959,527,103
0.289597,526,103
0.289739,525,103
0.289767,526,103
0.289807,525,103
0.289976,526,103
0.290055,527,103
0.290312,526,103
0.290336,525,103
0.290559,524,103
0.29066,523,103
0.290889,523,104
0.291014,522,104
0.291019,522,105
0.291219,523,105
0.291258,522,105
0.291307,521,105
0.291339,520,105
0.291451,519,105
0.291452,518,105
0.291558,517,105
0.291813,518,105
0.291877,519,105
0.29229,520,105
0.29244,519,105
0.29252,519,106
0.292621,520,106
0.292635,519,106
0.292718,520,106
0.292895,519,106
0.293006,518,106
0.2931,518,105
0.293123,519,105
0.293915,518,105
0.294122,518,104
0.294149,517,104
0.294276,516,104
0.294417,515,104
0.294458,514,104
0.294589,513,104
0.294636,512,104
0.294637,513,104
0.294668,512,104
0.294804,513,104
0.294806,512,104
0.295274,513,104
0.295438,512,104
0.295604,511,104
0.295673,510,104
0.295794,511,104
0.295795,511,105
0.295833,510,105
0.295845,509,105
0.295873,510,105
0.295982,510,106
0.295982,509,106
0.296026,508,106
0.296179,507,106
0.296287,506,106
0.2965,505,106
0.296797,504,106
0.296815,503,106
0.296936,504,106
0.296956,503,106
0.296972,504,106
0.297093,503,106
0.297208,504,106
0.297246,503,106
0.297454,504,106
0.297537,503,106
0.297678,504,106
0.297758,503,106
0.297806,503,107
0.297833,502,107
0.297949,501,107
0.298011,500,107
0.298066,500,106
0.298385,499,106
0.298479,500,106
0.298594,499,106
0.298689,499,107
0.298779,498,107
0.298788,499,107
0.299007,498,107
0.29903,497,107
0.29921,496,107
0.299378,496,108
0.29943,496,107
0.299492,495,107
0.300107,494,107
0.300119,493,107
0.300341,494,107
0.300559,493,107
0.300569,494,107
0.300672,493,107
0.300788,492,107
0.300853,492,108
0.30122,492,109
0.301302,491,109
0.301331,492,109
0.301509,492,110
0.301553,491,110
0.301751,490,110
0.301798,489,110
0.30206,489,111
0.302231,488,111
0.302333,488,112
0.302356,488,113
0.302374,487,113
0.302432,487,114
0.302566,486,114
0.302595,486,115
0.302755,485,115
0.302862,484,115
0.30335,483,115
0.303381,484,115
0.303493,483,115
0.303566,482,115
0.30372,481,115
0.303891,480,115
0.303965,481,115
0.304011,481,116
0.304109,480,116
0.304114,479,116
0.304178,479,117
0.304377,478,117
0.304504,477,117
0.304512,476,117
0.304801,476,118
0.304849,477,118
0.304903,476,118
0.304945,476,117
0.304951,475,117
0.305104,476,117
0.305137,475,117
0.305252,476,117
0.305279,475,117
0.305364,474,117
0.305418,473,117
0.305538,472,117
0.305564,472,116
0.305619,473,116
0.30564,472,116
0.305698,471,116
0.305811,470,116
0.305819,470,117
0.305883,469,117
0.305955,470,117
0.306095,469,117
0.306221,470,117
0.306494,469,117
0.306566,468,117
0.306639,469,117
0.306683,470,117
0.306698,469,117
0.3069,468,117
0.306943,467,117
0.306963,466,117
0.307083,465,117
0.307091,465,118
0.307405,464,118
0.307568,464,119
0.3077,464,118
0.307746,463,118
0.307859,462,118
0.308137,461,118
0.308151,460,118
0.308208,459,118
0.308727,458,118
0.308895,459,118
0.30909,460,118
0.30954,461,118
0.309889,462,118
0.309942,461,118
0.310011,460,118
0.310089,459,118
0.310121,460,118
0.310213,460,119
0.31031,459,119
0.31032,458,119
0.310342,457,119
0.310371,457,118
0.310385,458,118
0.310403,458,119
0.310609,457,119
0.31061,456,119
0.310647,455,119
0.31066,454,119
0.31078,454,120
0.310822,453,120
0.310976,452,120
0.31112,451,120
0.31116,450,120
0.311275,449,120
0.311322,450,120
0.311414,450,121
0.31142,449,121
0.311488,450,121
0.311488,449,121
0.311494,450,121
0.311557,450,122
0.311599,450,123
0.311622,450,124
0.311812,449,124
0.311847,448,124
0.311898,447,124
0.311983,446,124
0.312031,445,124
0.312053,445,125
0.31209,444,125
0.3121,443,125
0.312113,442,125
0.312152,441,125
0.312236,441,126
0.312381,440,126
0.312383,439,126
0.312466,438,126
0.312891,437,126
0.312898,436,126
0.312937,435,126
0.312943,436,126
0.312945,437,126
0.313074,436,126
0.31318,437,126
0.313224,436,126
0.313475,437,126
0.313634,436,126
0.313794,437,126
0.313836,438,126
0.313909,437,126
0.313913,436,126
0.314012,436,127
0.314041,435,127
0.31411,434,127
0.314147,433,127
0.31419,432,127
0.314281,431,127
0.314506,432,127
0.314753,431,127
0.314794,430,127
0.314874,429,127
0.315183,429,128
0.315198,430,128
0.315206,429,128
0.315408,428,128
0.315473,427,128
0.315574,426,128
0.315774,425,128
0.316206,424,128
0.316242,424,129
0.316246,423,129
0.316282,424,129
0.316411,423,129
0.316503,422,129
0.316641,421,129
0.316845,420,129
0.317061,419,129
0.317497,418,129
0.317715,417,129
0.317744,417,130
0.318058,416,130
0.318167,415,130
0.318368,414,130
0.318439,413,130
0.318541,414,130
0.318544,413,130
0.318602,414,130
0.318618,415,130
0.31875,416,130
0.318979,415,130
0.319059,414,130
0.319084,413,130
0.319275,412,130
0.319413,411,130
0.319469,411,129
0.320017,412,129
0.320022,411,129
0.320068,410,129
0.320076,410,128
0.320247,409,128
0.320268,410,128
0.320339,409,128
0.320372,408,128
0.320446,407,128
0.320466,406,128
0.320591,405,128
0.320682,406,128
0.321145,405,128
0.321171,404,128
0.321384,403,128
0.32139,404,128
0.321551,403,128
0.321878,402,128
0.32235,401,128
0.322425,400,128
0.322549,399,128
0.322576,398,128
0.322625,397,128
0.322674,396,128
0.322741,397,128
0.322746,398,128
0.322989,399,128
0.323224,399,127
0.323282,400,127
0.323302,399,127
0.323336,398,127
0.323337,397,127
0.323402,396,127
0.323555,395,127
0.323565,396,127
0.323566,397,127
0.323666,396,127
0.323758,395,127
0.323864,394,127
0.323896,393,127
0.324077,392,127
0.3242,391,127
0.324301,392,127
0.324366,392,128
0.324386,391,128
0.324411,390,128
0.324675,389,128
0.324714,388,128
0.324821,387,128
0.325038,388,128
0.325067,387,128
0.32517,387,129
0.325284,388,129
0.325326,388,130
0.325349,389,130
0.325408,390,130
0.325632,389,130
0.325726,389,131
0.32597,390,131
0.326301,389,131
0.326441,389,132
0.326457,388,132
0.32664,387,132
0.32678,386,132
0.326834,386,133
0.326844,385,133
0.326852,386,133
0.327042,385,133
0.327109,385,134
0.32711,386,134
0.327138,387,134
0.327143,386,134
0.327249,387,134
0.327409,386,134
0.327412,386,135
0.327418,385,135
0.327738,384,135
0.327758,385,135
0.327766,384,135
0.328093,384,136
0.328179,383,136
0.328294,384,136
0.328361,384,137
0.328391,385,137
0.328433,386,137
0.328526,385,137
0.328768,384,137
0.328817,383,137
0.328909,382,137
0.329003,381,137
0.329056,381,138
0.329086,381,139
0.329159,380,139
0.329351,379,139
0.329771,380,139
0.329872,380,138
0.329925,379,138
0.330224,379,139
0.330245,378,139
0.330279,377,139
0.330288,376,139
0.330298,375,139
0.330363,376,139
0.330393,376,138
0.330603,377,138
0.330718,376,138
0.330761,375,138
0.330916,374,138
0.330981,375,138
0.331296,374,138
0.331505,375,138
0.331902,374,138
0.332116,373,138
0.332326,372,138
0.33236,372,139
0.332369,371,139
0.332397,370,139
0.332418,371,139
0.33245,370,139
0.332533,369,139
0.332555,369,140
0.332917,368,140
0.33297,367,140
0.333116,366,140
0.333213,367,140
0.333383,366,140
0.333385,365,140
0.333437,365,141
0.333508,364,141
0.333591,363,141
0.333755,362,141
0.333931,361,141
0.334095,361,142
0.334234,360,142
0.334409,359,142
0.334612,360,142
0.334883,360,143
0.335166,359,143
0.335183,359,144
0.335199,358,144
0.335224,358,145
0.335437,357,145
0.335446,356,145
0.335631,356,144
0.335676,355,144
0.335751,356,144
0.335943,356,145
0.335972,355,145
0.336014,354,145
0.336247,353,145
0.336349,354,145
0.336478,353,145
0.336753,353,146
0.336773,352,146
0.336824,353,146
0.337051,353,145
0.337091,352,145
0.337097,352,146
0.337211,353,146
0.337234,352,146
0.337252,351,146
0.337356,351,147
0.337488,352,147
0.337511,351,147
0.337525,350,147
0.337561,351,147
0.337602,351,148
0.337656,350,148
0.337797,350,149
0.337961,351,149
0.338139,351,148
0.338226,350,148
0.338278,349,148
0.338417,349,147
0.338457,349,148
0.3385,348,148
0.338531,347,148
0.338535,346,148
0.338679,345,148
0.338712,346,148
0.338714,345,148
0.338918,344,148
0.33906,343,148
0.339072,342,148
0.339128,341,148
0.339132,340,148
0.339179,339,148
0.339309,339,149
0.339399,338,149
0.339441,337,149
0.339736,336,149
0.339903,335,149
0.339984,334,149
0.340051,333,149
0.340098,332,149
0.34033,333,149
0.340402,332,149
0.340588,331,149
0.340697,330,149
0.340996,331,149
0.341118,330,149
0.341306,330,150
0.341703,331,150
0.34182,330,150
0.341905,331,150
0.342115,331,151
0.342171,332,151
0.342511,331,151
0.342569,330,151
0.342677,330,152
0.342684,329,152
0.342722,328,152
0.342778,328,153
0.342947,327,153
0.343227,326,153
0.343356,326,152
0.343521,325,152
0.344104,324,152
0.344299,325,152
0.34441,325,153
0.34452,324,153
0.344615,324,152
0.344738,323,152
0.344764,324,152
0.345255,323,152
0.345447,322,152
0.345552,323,152
0.345677,322,152
0.345745,322,153
0.345884,322,154
0.346024,321,154
0.346781,320,154
0.346893,319,154
0.346909,320,154
0.347284,320,155
0.347411,319,155
0.347563,318,155
0.347568,318,156
0.347744,317,156
0.347868,316,156
0.348586,315,156
0.348699,314,156
0.348796,313,156
0.349084,314,156
0.349276,313,156
0.34951,313,157
0.34951,312,157
0.349616,312,156
0.34975,311,156
0.350058,312,156
0.35023,311,156
0.350362,310,156
0.350413,310,155
0.350467,310,156
0.350792,311,156
0.350822,312,156
0.350975,312,157
0.351313,311,157
0.351506,310,157
0.351782,310,156
0.351819,309,156
0.35211,308,156
0.352128,307,156
0.352284,306,156
0.352828,305,156
0.352905,304,156
0.352995,303,156
0.353048,303,157
0.353158,302,157
0.353326,302,156
0.353391,301,156
0.353585,300,156
0.353916,299,156
0.353926,298,156
0.353958,297,156
0.353995,297,157
0.35403,296,157
0.354255,295,157
0.354312,296,157
0.354456,296,158
0.354498,296,157
0.354523,295,157
0.354674,294,157
0.354721,294,156
0.354733,294,157
0.354965,293,157
0.35506,292,157
0.355489,293,157
0.355507,294,157
0.355646,293,157
0.355894,292,157
0.355982,291,157
0.356143,291,158
0.356468,290,158
0.356472,290,159
0.356573,290,158
0.35676,289,158
0.357037,288,158
0.357277,288,157
0.357657,287,157
0.357685,286,157
0.35783,285,157
0.358002,286,157
0.35805,285,157
0.358119,284,157
0.358238,283,157
0.35843,282,157
0.358769,281,157
0.3588,280,157
0.359076,281,157
0.35925,280,157
0.359285,279,157
0.359327,278,157
0.359485,277,157
0.359614,276,157
0.359724,275,157
0.359906,275,158
0.360015,274,158
0.360129,273,158
0.360146,272,158
0.360205,271,158
0.36023,272,158
0.360248,271,158
0.360449,270,158
0.360835,269,158
0.360995,268,158
0.361387,267,158
0.361499,266,158
0.361542,265,158
0.361546,264,158
0.361729,263,158
0.361758,262,158
0.361782,261,158
0.361807,260,158
0.361964,261,158
0.362114,260,158
0.362147,259,158
0.362157,259,159
0.362198,258,159
0.362199,258,158
0.362357,258,157
0.362532,257,157
0.362611,256,157
0.36262,255,157
0.362841,255,158
0.36308,254,158
0.363755,253,158
0.364038,254,158
0.364159,253,158
0.364283,254,158
0.364491,253,158
0.36479,253,159
0.365053,253,160
0.365102,252,160
0.365205,252,159
0.365337,251,159
0.365523,250,159
0.365668,249,159
0.366003,250,159
0.366052,249,159
0.366135,248,159
0.366148,247,159
0.366223,246,159
0.366278,247,159
0.366404,246,159
0.366416,245,159
0.366579,244,159
0.366763,244,160
0.366918,243,160
0.366933,242,160
0.366996,242,161
0.367021,241,161
0.367025,240,161
0.36713,239,161
0.367175,238,161
0.367275,237,161
0.367366,237,162
0.367455,236,162
0.36779,235,162
0.367824,234,162
0.367912,233,162
0.368011,234,162
0.368061,233,162
0.368357,234,162
0.368517,235,162
0.368558,235,163
0.36862,234,163
0.368677,234,162
0.368713,235,162
0.368902,234,162
0.368999,233,162
0.369248,234,162
0.369412,234,161
0.369585,234,160
0.369734,233,160
0.369735,233,159
0.370342,232,159
0.370566,231,159
0.37073,231,160
0.371083,230,160
0.37118,229,160
0.371367,228,160
0.371388,228,161
0.371482,227,161
0.37155,228,161
0.372053,229,161
0.372187,229,160
0.372227,228,160
0.372322,229,160
0.37284,228,160
0.373064,227,160
0.373076,226,160
0.373268,225,160
0.373335,224,160
0.373622,223,160
0.373667,222,160
0.373722,221,160
0.373991,220,160
0.374109,219,160
0.37438,219,161
0.374409,218,161
0.374486,217,161
0.374693,216,161
0.374859,216,160
0.375161,215,160
0.375534,214,160
0.375696,213,160
0.375845,213,161
0.375979,212,161
0.376536,211,161
0.37654,211,162
0.376567,212,162
0.377038,211,162
0.377099,212,162
0.377151,211,162
0.377263,210,162
0.37839,211,162
0.378455,210,162
0.378477,209,162
0.378656,208,162
0.378749,207,162
0.37881,206,162
0.378964,205,162
0.379084,206,162
0.379115,205,162
0.379357,204,162
0.379512,203,162
0.379745,203,161
0.380049,202,161
0.380094,201,161
0.380181,201,160
0.380275,200,160
0.380573,199,160
0.380735,199,159
0.38077,198,159
0.381077,197,159
0.381167,196,159
0.381267,196,160
0.381294,195,160
0.381515,196,160
0.381817,196,161
0.38183,195,161
0.382142,194,161
0.382561,195,161
0.382967,194,161
0.383647,193,161
0.384017,192,161
0.384102,191,161
0.384106,191,160
0.384161,190,160
0.384223,189,160
0.384355,188,160
0.384498,189,160
0.384813,188,160
0.385229,189,160
0.385635,188,160
0.385684,188,161
0.385964,187,161
0.386011,186,161
0.386131,187,161
0.386401,187,162
0.386469,186,162
0.386823,185,162
0.387518,184,162
0.387859,184,163
0.388163,184,164
0.388731,184,163
0.389177,184,164
0.38922,185,164
0.389309,185,165
0.389432,184,165
0.389613,183,165
0.389997,184,165
0.390446,185,165
0.390537,185,166
0.390542,186,166
0.390703,185,166
0.390757,185,165
0.390904,184,165
0.391155,183,165
0.391542,182,165
0.392171,181,165
0.392508,181,164
0.392523,180,164
0.392629,179,164
0.392722,178,164
0.392943,177,164
0.393,177,165
0.393241,177,166
0.393903,176,166
0.394448,175,166
0.394471,175,167
0.394493,174,167
0.394554,174,166
0.394612,175,166
0.395063,176,166
0.395184,175,166
0.395722,174,166
0.395903,174,167
0.396475,173,167
0.396727,174,167
0.396832,173,167
0.396911,172,167
0.396919,171,167
0.396997,171,166
0.397304,170,166
0.397538,171,166
0.398596,170,166
0.398891,169,166
0.398913,169,165
0.399024,168,165
0.39925,167,165
0.399386,166,165
0.399423,165,165
0.399432,164,165
0.399484,163,165
0.399545,162,165
0.399658,162,164
0.399774,163,164
0.399789,162,164
0.400325,161,164
0.400458,160,164
0.40058,159,164
0.401038,158,164
0.401171,157,164
0.401677,156,164
0.401834,156,165
0.402813,155,165
0.40293,154,165
0.403081,155,165
0.403111,154,165
0.403266,154,164
0.403625,154,163
0.403872,155,163
0.404586,155,162
0.404654,156,162
0.404724,155,162
0.404888,154,162
0.404919,153,162
0.405217,153,163
0.405531,153,162
0.405547,152,162
0.405572,152,161
0.405921,151,161
0.406012,151,162
0.40602,151,163
0.406409,150,163
0.406456,150,162
0.406727,150,161
0.407092,151,161
0.407121,151,162
0.407224,152,162
0.407538,151,162
0.407891,150,162
0.408345,149,162
0.408464,148,162
0.408824,147,162
0.408971,147,163
0.409634,147,164
0.409888,148,164
0.410418,147,164
0.41053,146,164
0.410571,146,165
0.410779,145,165
0.411245,145,164
0.411588,145,163
0.41162,144,163
0.412415,143,163
0.412499,144,163
0.412639,143,163
0.412942,142,163
0.413166,141,163
0.413251,140,163
0.413295,140,162
0.413665,139,162
0.413711,138,162
0.413835,137,162
0.413931,136,162
0.414055,137,162
0.414446,137,161
0.414951,136,161
0.415521,136,162
0.415616,135,162
0.415828,135,161
0.416006,134,161
0.418441,133,161
0.41909,132,161
0.419595,131,161
0.41986,130,161
0.420192,129,161
0.420362,129,160
0.420703,128,160
0.420991,127,160
0.421006,127,159
0.421376,126,159
0.421769,125,159
0.422246,124,159
0.42278,125,159
0.422799,124,159
0.422948,123,159
0.42314,122,159
0.423279,121,159
0.423766,121,160
0.423997,120,160
0.424346,119,160
0.424994,118,160
0.426232,119,160
0.426421,118,160
0.426457,117,160
0.426509,117,159
0.426774,116,159
0.426878,116,158
0.427057,115,158
0.427358,115,157
0.428255,114,157
0.428594,113,157
0.428597,114,157
0.429032,113,157
0.429536,113,158
0.430271,112,158
0.430275,112,159
0.431003,111,159
0.43118,110,159
0.431419,110,158
0.432059,109,158
0.432284,108,158
0.432449,108,159
0.432463,107,159
0.43248,106,159
0.432756,105,159
0.433017,104,159
0.433137,104,158
0.433332,103,158
0.433716,103,159
0.433882,104,159
0.435497,103,159
0.435934,102,159
0.436036,102,158
0.43688,102,157
0.437395,101,157
0.437641,100,157
0.437766,99,157
0.438227,100,157
0.438486,99,157
0.438798,98,157
0.438959,97,157
0.439252,96,157
0.439312,95,157
0.439724,94,157
0.439742,93,157
0.439816,92,157
0.440325,91,157
0.440593,92,157
0.441246,92,158
0.441718,91,158
0.44293,90,158
0.443052,90,159
0.443106,91,159
0.443199,90,159
0.443207,89,159
0.443482,88,159
0.443499,89,159
0.444089,88,159
0.444948,88,160
0.445057,87,160
0.445113,86,160
0.445933,85,160
0.446767,85,159
0.447203,84,159
0.447842,84,158
0.44791,83,158
0.448389,83,157
0.450472,82,157
0.451537,82,156
0.451948,82,157
0.452545,81,157
0.453692,80,157
0.456434,79,157
0.456487,80,157
0.456494,81,157
0.456637,80,157
0.456941,79,157
0.457068,79,156
0.457073,79,155
0.457114,78,155
0.45768,79,155
0.458196,79,154
0.458405,80,154
0.458446,81,154
0.459546,80,154
0.460182,79,154
0.460758,78,154
0.461122,78,153
0.462395,79,153
0.462744,78,153
0.463805,77,153
0.464122,76,153
0.464169,76,154
0.464274,75,154
0.464692,74,154
0.46485,74,155
0.465172,73,155
0.466039,73,154
0.466219,74,154
0.466614,73,154
0.467244,74,154
0.467652,73,154
0.468422,74,154
0.468922,73,154
0.470196,72,154
0.470267,71,154
0.470928,71,153
0.471039,71,152
0.471138,71,153
0.471735,71,154
0.472877,70,154
0.473069,69,154
0.473294,68,154
0.47343,67,154
0.47393,66,154
0.473949,66,153
0.474142,65,153
0.474193,65,154
0.474808,64,154
0.474871,63,154
0.475127,62,154
0.475168,61,154
0.475643,61,153
0.475835,62,153
0.476099,61,153
0.477047,62,153
0.47709,61,153
0.478258,61,152
0.479521,61,151
0.480021,60,151
0.480202,59,151
0.480866,59,152
0.482476,59,153
0.48278,58,153
0.484513,57,153
0.484808,56,153
0.484833,56,152
0.485398,56,151
0.485614,56,150
0.485802,56,149
0.486456,55,149
0.487227,55,148
0.48728,54,148
0.487439,54,149
0.487453,55,149
0.488236,54,149
0.488282,53,149
0.488524,52,149
0.488713,52,150
0.489621,53,150
0.491881,52,150
0.49243,51,150
0.492435,50,150
0.492522,49,150
0.49321,49,149
0.493374,49,150
0.493633,50,150
0.494321,49,150
0.49521,49,151
0.495375,49,152
0.495377,48,152
0.495881,47,152
0.49662,47,153
0.496877,46,153
0.497063,46,152
0.497454,45,152
0.502191,45,151
0.502458,44,151
0.503348,45,151
0.503385,45,150
0.503531,44,150
0.50477,44,149
0.504786,45,149
0.507564,44,149
0.508459,44,150
0.508741,43,150
0.509171,43,149
0.509191,42,149
0.509805,41,149
0.510623,40,149
0.510802,41,149
0.512163,41,150
0.51225,40,150
0.513775,39,150
0.516189,38,150
0.518422,38,149
0.518751,37,149
0.519116,36,149
0.520221,36,148
0.520345,36,147
0.520931,37,147
0.521656,36,147
0.521977,36,148
0.522257,36,149
0.522348,35,149
0.524573,34,149
0.526076,34,148
0.526592,34,149
0.526819,33,149
0.526883,33,148
0.528518,32,148
0.529025,32,147
0.529439,32,146
0.530548,31,146
0.532162,31,145
0.533184,31,144
0.533773,30,144
0.534782,30,145
0.537105,30,144
0.537781,30,143
0.538378,30,142
0.538697,30,141
0.538817,29,141
0.540853,28,141
0.541013,28,140
0.54148,28,139
0.543515,27,139
0.543844,26,139
0.544364,26,138
0.544783,26,137
0.548355,25,137
0.548617,25,136
0.550376,25,135
0.551981,26,135
0.554225,25,135
0.558528,24,135
0.559844,24,134
0.560605,24,133
0.561223,23,133
0.562988,23,132
0.563712,23,131
0.565662,22,131
0.567772,22,132
0.56816,22,131
0.568671,22,130
0.569056,22,129
0.569285,21,129
0.570121,21,128
0.571066,21,129
0.572797,21,128
0.573055,21,127
0.573135,20,127
0.574461,19,127
0.577509,19,126
0.578274,18,126
0.582133,18,125
0.583529,18,126
0.583533,18,125
0.586483,18,124
0.587125,17,124
0.587166,16,124
0.587485,16,123
0.590013,16,122
0.590573,16,121
0.591723,16,120
0.591764,16,119
0.592055,16,118
0.592455,16,117
0.592503,16,118
0.593455,16,119
0.593799,15,119
0.594191,14,119
0.599699,14,118
0.60003,13,118
0.601318,12,118
0.602757,13,118
0.602901,13,117
0.603615,13,116
0.605254,13,115
0.606847,13,114
0.608212,13,113
0.609929,13,112
0.61121,13,113
0.611282,13,112
0.612272,13,111
0.61453,13,110
0.614732,13,109
0.616327,12,109
0.618084,11,109
0.618425,11,108
0.62037,11,107
0.627193,11,106
0.635771,11,105
0.6374,12,105
0.63929,12,104
0.640181,12,103
0.640444,11,103
0.640774,11,102
0.641303,11,101
0.641655,11,100
0.642213,11,99
0.645699,12,99
0.650012,12,98
0.650197,11,98
0.65189,12,98
0.65278,12,97
0.653712,13,97
0.656888,13,96
0.657032,13,95
0.657675,12,95
0.658255,13,95
0.660766,13,94
0.663215,13,93
0.666734,13,94
0.669045,12,94
0.669885,11,94
0.672531,11,95
0.673889,11,94
0.675861,11,93
0.680499,11,92
0.682679,10,92
0.685942,9,92
0.686665,10,92
0.687596,9,92
0.68927,9,91
0.691001,9,90
0.691582,9,89
0.695794,8,89
0.697592,8,88
0.698998,8,87
0.70113,8,86
0.702447,8,85
0.708899,8,84
0.708901,7,84
0.711921,8,84
0.712496,8,83
0.71441,8,82
0.723723,7,82
0.724363,6,82
0.734732,5,82
0.735805,5,81
0.742915,5,80
0.746059,5,79
0.759295,5,78
0.762745,5,77
0.764185,5,76
0.772727,5,75
0.773885,5,74
0.779539,5,73
0.781042,5,72
0.78742,5,71
0.789088,5,70
0.793635,5,69
0.794367,5,68
0.796302,5,67
0.797123,4,67
0.798522,4,66
0.802647,4,65
0.812328,4,64
0.816085,4,63
0.816416,4,62
0.820394,5,62
0.821125,5,61
0.821326,5,60
0.822062,5,59
0.822096,5,58
0.823221,5,57
0.831379,6,57
0.835436,6,56
0.83629,6,55
0.838767,5,55
0.842794,5,54
0.843954,5,53
0.847771,5,52
0.85648,5,51
0.857108,4,51
0.861512,4,50
0.868986,4,49
0.8691,5,49
0.877245,5,48
0.882027,5,47
0.88253,5,46
0.884348,6,46
0.885057,6,45
0.887967,6,44
0.890236,6,43
0.891446,6,42
0.900724,6,41
0.906047,6,40
0.906284,6,39
0.910791,6,38
0.911674,6,37
0.920823,5,37
0.952147,5,36
0.957833,4,36
0.967835,5,36
0.973912,5,35
0.976298,5,34
0.987626,5,33
1.001332,5,32
1.002932,6,32
1.010304,6,31
1.032469,6,30
1.040045,7,30
1.05329,7,29
1.054007,8,29
1.058206,9,29
1.060549,10,29
1.061518,10,28
1.061992,10,27
1.063797,11,27
1.065465,11,26
1.069339,10,26
1.085526,9,26
1.102048,9,25
1.111175,9,24
1.123778,10,24
1.131452,10,23
1.13398,11,23
1.152833,12,23
1.154111,13,23
1.156451,12,23
1.16011,12,22
1.163394,13,22
1.163464,13,21
1.166506,14,21
1.176794,14,20
1.183609,15,20
1.186155,16,20
1.19695,16,19
1.197449,15,19
1.202441,15,18
1.202638,15,17
1.208023,15,16
1.209227,16,16
1.216346,17,16
1.223583,18,16
1.236303,18,15
1.241962,18,14
1.243665,18,13
1.249101,18,12
1.261857,19,12
1.26489,18,12
1.269618,19,12
1.27136,20,12
1.276468,21,12
1.277444,22,12
1.278798,23,12
1.282164,24,12
1.282311,25,12
1.292176,26,12
1.301349,27,12
1.302728,26,12
1.306986,27,12
1.309763,26,12
1.317829,26,13
1.324579,26,12
1.352311,26,11
1.354776,25,11
1.357082,26,11
1.37572,27,11
1.376146,26,11
1.377846,27,11
1.38445,27,12
1.387363,28,12
1.390834,29,12
1.403461,29,11
1.407971,30,11
1.413128,31,11
1.419029,32,11
1.425715,31,11
1.425967,31,10
1.428635,30,10
1.428787,31,10
1.433491,30,10
1.444608,29,10
1.446151,29,11
1.44698,29,10
1.462005,29,9
1.462681,30,9
1.464534,30,8
1.475203,30,7
1.478401,31,7
1.479506,31,8
1.483255,32,8
1.485213,31,8
1.493897,31,9
1.4952,32,9
1.497015,33,9
1.5026,34,9
1.50393,35,9
1.516042,36,9
1.520383,37,9
1.549551,38,9
1.549705,38,8
1.554478,39,8
1.555187,40,8
1.559842,41,8
1.564188,42,8
1.576091,43,8
1.577272,44,8
1.587906,45,8
1.588128,44,8
1.590842,45,8
1.601169,46,8
1.6022,47,8
1.607607,48,8
1.609085,49,8
1.610969,49,7
1.613582,48,7
1.619021,49,7
1.62203,50,7
1.633612,51,7
1.633678,52,7
1.634578,53,7
1.635795,54,7
1.636576,55,7
1.640893,56,7
1.642719,57,7
1.643361,58,7
1.647066,59,7
1.650506,60,7
1.662477,61,7
1.662662,62,7
1.668615,61,7
1.668846,61,8
1.671796,62,8
1.672419,63,8
1.67456,64,8
1.677924,65,8
1.678509,66,8
1.682302,66,9
1.684137,67,9
1.685557,66,9
1.685782,67,9
1.689083,68,9
1.693009,69,9
1.694596,68,9
1.694825,69,9
1.695367,68,9
1.695446,69,9
1.699458,70,9
1.701428,71,9
1.701527,71,10
1.703128,72,10
1.710874,73,10
1.715876,74,10
1.72131,75,10
1.721534,74,10
1.722578,75,10
1.724789,76,10
1.72681,76,9
1.727592,77,9
1.730801,78,9
1.732884,79,9
1.737518,80,9
1.741594,81,9
1.742269,82,9
1.745054,83,9
1.747377,84,9
1.748224,85,9
1.75123,86,9
1.75875,85,9
1.760117,86,9
1.764011,87,9
1.765401,88,9
1.770123,89,9
1.771178,88,9
1.771418,89,9
1.771944,90,9
1.772831,91,9
1.773676,92,9
1.773678,93,9
1.776292,93,10
1.778841,94,10
1.780943,95,10
1.781879,94,10
1.783471,95,10
1.784838,96,10
1.78537,97,10
1.786307,98,10
1.78701,99,10
1.787391,100,10
1.79094,101,10
1.790976,101,9
1.791396,102,9
1.792973,103,9
1.798686,104,9
1.79895,103,9
1.798991,104,9
1.800265,104,8
1.803545,105,8
1.807092,106,8
1.808335,107,8
1.812071,107,7
1.812317,108,7
1.812914,109,7
1.820291,110,7
1.820432,111,7
1.822911,112,7
1.824587,113,7
1.82609,114,7
1.829056,115,7
1.829346,115,6
1.831321,116,6
1.832748,116,7
1.833362,117,7
1.840034,118,7
1.842329,119,7
1.842787,120,7
1.845285,121,7
1.845434,121,6
1.848577,122,6
1.848941,123,6
1.850058,122,6
1.855224,122,5
1.855904,123,5
1.858898,124,5
1.864501,125,5
1.865553,126,5
1.869127,125,5
1.869819,126,5
1.871918,125,5
1.871996,126,5
