t,ウサギ,キツネ
0.151536,915,20107
0.151537,915,20106
0.151537,915,20107
0.151537,915,20106
0.151538,915,20105
0.151538,915,20106
0.151538,915,20107
0.151539,915,20108
0.15154,915,20109
0.15154,915,20110
0.15154,915,20109
0.15154,915,20110
0.151541,915,20109
0.151542,915,20110
0.151543,915,20111
0.151543,915,20112
0.151544,915,20113
0.151544,915,20114
0.151544,915,20115
0.151545,915,20116
0.151545,915,20117
0.151546,915,20118
0.151546,915,20117
0.151547,915,20118
0.151548,915,20119
0.151549,915,20120
0.151549,915,20119
0.151549,915,20120
0.151549,915,20121
0.15155,915,20122
0.15155,915,20123
0.15155,915,20122
0.151551,915,20123
0.151551,915,20124
0.151551,915,20125
0.151551,915,20126
0.151552,915,20125
0.151552,915,20126
0.151552,915,20127
0.151553,915,20128
0.151554,915,20127
0.151554,915,20128
0.151555,915,20127
0.151555,915,20128
0.151555,915,20129
0.151556,915,20130
0.151556,915,20131
0.151556,915,20132
0.151556,915,20133
0.151557,915,20134
0.151557,915,20135
0.151558,915,20136
0.151558,915,20137
0.151558,915,20138
0.151558,915,20139
0.151558,915,20140
0.151558,915,20141
0.151558,915,20142
0.151559,915,20141
0.151559,915,20142
0.15156,915,20141
0.15156,915,20142
0.15156,915,20143
0.15156,915,20142
0.151561,915,20143
0.151562,915,20144
0.151562,915,20143
0.151562,915,20144
0.151563,915,20145
0.151563,915,20144
0.151564,915,20145
0.151564,915,20144
0.151564,915,20145
0.151564,915,20146
0.151564,915,20147
0.151564,915,20146
0.151564,915,20145
0.151564,915,20144
0.151565,915,20145
0.151565,915,20146
0.151566,915,20147
0.151566,915,20148
0.151566,915,20149
0.151566,915,20148
0.151568,915,20149
0.151568,915,20150
0.151569,915,20149
0.151569,915,20150
0.151569,915,20151
0.151569,915,20152
0.15157,915,20151
0.15157,915,20150
0.15157,915,20151
0.151571,915,20152
0.151573,915,20151
0.151574,915,20152
0.151575,915,20153
0.151576,915,20154
0.151576,915,20155
0.151576,915,20156
0.151576,915,20157
0.151577,915,20156
0.151577,915,20155
0.151577,915,20156
0.151577,915,20157
0.151578,915,20158
0.151578,915,20159
0.151578,915,20160
0.151579,915,20161
0.15158,915,20162
0.15158,915,20163
0.15158,915,20164
0.151581,915,20165
0.151581,915,20166
0.151582,915,20167
0.151582,915,20166
0.151584,915,20167
0.151584,915,20168
0.151584,915,20167
0.151585,915,20166
0.151587,915,20167
0.151587,915,20168
0.151587,915,20167
0.151588,915,20168
0.151588,915,20169
0.15159,915,20170
0.15159,915,20171
0.151591,915,20172
0.151591,915,20173
0.151591,915,20174
0.151591,915,20175
0.151592,915,20176
0.151592,915,20175
0.151592,915,20176
0.151592,915,20177
0.151592,915,20178
0.151592,915,20179
0.151593,915,20180
0.151596,915,20181
0.151596,915,20182
0.151596,915,20183
0.151596,915,20184
0.151596,915,20183
0.151597,915,20182
0.151597,915,20183
0.151598,915,20184
0.151599,915,20185
0.151599,915,20186
0.151599,915,20185
0.1516,915,20186
0.1516,915,20187
0.1516,915,20188
0.151601,915,20189
0.151601,915,20190
0.151601,915,20191
0.151602,915,20192
0.151602,915,20193
0.151602,915,20192
0.151602,915,20193
0.151603,915,20194
0.151603,915,20195
0.151604,915,20196
0.151604,915,20197
0.151605,915,20198
0.151605,915,20199
0.151605,915,20198
0.151606,915,20197
0.151606,915,20196
0.151606,915,20195
0.15161,915,20196
0.15161,915,20197
0.15161,915,20196
0.15161,915,20197
0.151611,915,20198
0.151611,915,20199
0.151612,915,20200
0.151612,915,20201
0.151612,915,20202
0.151612,915,20203
0.151612,915,20204
0.151613,915,20205
0.151613,915,20204
0.151613,915,20205
0.151614,915,20206
0.151614,915,20207
0.151616,915,20206
0.151617,915,20207
0.151618,915,20208
0.151618,915,20209
0.151619,915,20210
0.151621,915,20211
0.151621,915,20212
0.151621,915,20213
0.151622,915,20214
0.151623,915,20215
0.151624,915,20214
0.151624,915,20215
0.151624,915,20214
0.151625,915,20213
0.151625,915,20214
0.151626,915,20215
0.151626,915,20216
0.151627,915,20217
0.151627,915,20218
0.151627,915,20219
0.151628,915,20220
0.151628,915,20221
0.151628,915,20222
0.151628,915,20223
0.151629,915,20224
0.151629,915,20225
0.151629,915,20226
0.151631,915,20227
0.151631,915,20228
0.151631,915,20229
0.151631,915,20230
0.151632,915,20229
0.151633,915,20230
0.151633,915,20231
0.151633,915,20230
0.151634,915,20231
0.151634,915,20232
0.151634,915,20231
0.151635,915,20232
0.151635,915,20233
0.151636,915,20234
0.151636,915,20233
0.151637,915,20234
0.151637,915,20235
0.151638,915,20234
0.151638,915,20233
0.151639,915,20234
0.15164,915,20235
0.15164,915,20236
0.151641,915,20237
0.151641,915,20236
0.151641,915,20237
0.151641,915,20238
0.151641,915,20237
0.151641,915,20238
0.151642,915,20239
0.151642,915,20240
0.151642,915,20239
0.151643,915,20240
0.151643,915,20239
0.151645,915,20240
0.151645,915,20239
0.151645,915,20240
0.151645,915,20241
0.151645,915,20242
0.151646,915,20243
0.151646,915,20242
0.151647,915,20241
0.151649,915,20242
0.151649,915,20243
0.151649,915,20244
0.15165,915,20245
0.151651,915,20244
0.151651,915,20243
0.151651,915,20244
0.151651,915,20245
0.151652,915,20246
0.151654,915,20247
0.151654,915,20248
0.151654,915,20249
0.151654,915,20248
0.151654,915,20249
0.151654,915,20250
0.151654,915,20251
0.151655,915,20252
0.151655,915,20253
0.151655,915,20254
0.151656,915,20253
0.151657,915,20254
0.151658,915,20253
0.151659,915,20252
0.151659,915,20253
0.15166,915,20254
0.151661,915,20255
0.151661,915,20256
0.151661,915,20255
0.151661,915,20256
0.151662,915,20257
0.151662,915,20258
0.151662,915,20257
0.151663,915,20256
0.151664,915,20257
0.151664,915,20258
0.151665,915,20259
0.151665,915,20260
0.151665,915,20261
0.151665,915,20262
0.151667,915,20263
0.151668,915,20262
0.151668,915,20263
0.151668,915,20264
0.151668,915,20265
0.151668,915,20266
0.151669,915,20267
0.151669,915,20268
0.15167,915,20269
0.151671,915,20270
0.151672,915,20271
0.151672,915,20270
0.151674,915,20271
0.151674,915,20272
0.151674,915,20273
0.151675,915,20274
0.151675,915,20275
0.151675,915,20276
0.151676,915,20277
0.151676,915,20278
0.151677,915,20277
0.151677,915,20278
0.151677,915,20277
0.151677,915,20278
0.151677,915,20279
0.151678,915,20280
0.151678,915,20281
0.151679,915,20282
0.151679,915,20283
0.151679,915,20284
0.15168,915,20285
0.15168,915,20286
0.15168,915,20287
0.151681,915,20288
0.151681,915,20287
0.151683,915,20288
0.151683,915,20289
0.151683,915,20288
0.151684,915,20287
0.151685,915,20286
0.151685,915,20287
0.151686,916,20287
0.151686,916,20288
0.151687,916,20287
0.151688,916,20288
0.151689,916,20287
0.15169,916,20286
0.15169,916,20285
0.151691,916,20286
0.151691,916,20287
0.151691,916,20288
0.151691,916,20289
0.151691,916,20290
0.151692,916,20291
0.151692,916,20292
0.151692,916,20293
0.151693,916,20294
0.151694,916,20295
0.151694,916,20296
0.151696,916,20297
0.151696,916,20298
0.151696,916,20299
0.151696,916,20300
0.151697,916,20299
0.151697,916,20300
0.151698,916,20301
0.151698,916,20302
0.1517,916,20303
0.1517,916,20302
0.151701,916,20303
0.151701,916,20304
0.151702,916,20305
0.151704,916,20306
0.151705,916,20305
0.151705,916,20304
0.151705,916,20305
0.151705,916,20306
0.151705,916,20307
0.151705,916,20308
0.151706,916,20309
0.151706,916,20310
0.151706,916,20311
0.151707,916,20310
0.151708,916,20311
0.151708,916,20312
0.151708,916,20313
0.151709,916,20314
0.151709,916,20315
0.151709,916,20316
0.151709,916,20317
0.151709,916,20318
0.151709,916,20319
0.15171,916,20320
0.15171,916,20321
0.15171,916,20322
0.15171,916,20323
0.15171,916,20324
0.15171,916,20325
0.151711,916,20326
0.151711,916,20327
0.151712,916,20328
0.151713,916,20329
0.151713,916,20330
0.151713,916,20331
0.151715,916,20330
0.151716,916,20329
0.151716,916,20330
0.151716,916,20331
0.151716,916,20332
0.151717,916,20333
0.151717,916,20334
0.151717,916,20335
0.151718,916,20334
0.151718,916,20335
0.151718,916,20336
0.151719,916,20337
0.151719,916,20338
0.151719,916,20339
0.151719,916,20340
0.15172,916,20341
0.15172,916,20342
0.15172,916,20343
0.151721,916,20344
0.151721,916,20345
0.151721,916,20346
0.151723,916,20347
0.151723,916,20348
0.151724,916,20349
0.151724,916,20350
0.151724,916,20351
0.151724,916,20352
0.151725,916,20353
0.151726,916,20352
0.151726,916,20353
0.151727,916,20354
0.151727,916,20355
0.151728,916,20356
0.151728,916,20357
0.151728,916,20356
0.151728,916,20357
0.151729,916,20358
0.15173,916,20359
0.15173,916,20360
0.15173,916,20361
0.151731,916,20362
0.151731,916,20363
0.151731,916,20364
0.151731,916,20365
0.151731,916,20364
0.151732,916,20365
0.151732,916,20366
0.151732,916,20367
0.151732,916,20368
0.151732,916,20369
0.151733,916,20370
0.151734,916,20369
0.151735,916,20370
0.151735,916,20371
0.151735,916,20370
0.151736,916,20371
0.151736,916,20372
0.151736,916,20373
0.151736,916,20374
0.151736,916,20375
0.151738,916,20376
0.151738,916,20377
0.151738,916,20378
0.151738,916,20379
0.151738,916,20380
0.151739,916,20381
0.151739,916,20382
0.151739,916,20381
0.15174,916,20382
0.15174,916,20383
0.15174,916,20384
0.15174,916,20385
0.151742,916,20386
0.151742,916,20385
0.151743,916,20386
0.151744,916,20387
0.151744,916,20388
0.151744,916,20387
0.151744,916,20388
0.151745,916,20389
0.151745,916,20388
0.151745,916,20387
0.151745,916,20388
0.151745,916,20387
0.151745,916,20388
0.151747,916,20389
0.151747,916,20390
0.151748,916,20391
0.151749,916,20392
0.151749,916,20393
0.151749,916,20394
0.151749,916,20395
0.151749,916,20396
0.151749,916,20397
0.15175,916,20398
0.15175,916,20399
0.151751,916,20400
0.151751,916,20399
0.151752,916,20400
0.151753,916,20401
0.151753,916,20402
0.151753,916,20403
0.151754,916,20404
0.151755,916,20405
0.151756,916,20404
0.151756,916,20405
0.151757,916,20406
0.151757,916,20407
0.151757,916,20408
0.151758,916,20409
0.151758,916,20410
0.151759,916,20411
0.15176,916,20412
0.15176,916,20413
0.15176,916,20414
0.15176,916,20413
0.151761,916,20412
0.151761,916,20411
0.151761,916,20412
0.151763,916,20411
0.151764,916,20412
0.151764,916,20413
0.151766,916,20414
0.151766,916,20413
0.151766,916,20414
0.151766,916,20413
0.151766,916,20412
0.151766,916,20413
0.151767,916,20414
0.151767,916,20413
0.151767,916,20414
0.151767,916,20413
0.151768,916,20414
0.151768,916,20415
0.151768,916,20416
0.151769,916,20417
0.151769,916,20418
0.15177,916,20419
0.15177,916,20420
0.15177,916,20421
0.151771,916,20422
0.151771,916,20423
0.151771,916,20424
0.151772,916,20425
0.151773,916,20426
0.151773,916,20427
0.151774,916,20428
0.151774,916,20429
0.151774,916,20430
0.151775,916,20429
0.151775,916,20428
0.151775,916,20429
0.151775,916,20430
0.151776,916,20431
0.151777,916,20430
0.151777,916,20431
0.151777,916,20432
0.151778,916,20431
0.151778,916,20432
0.151778,916,20433
0.151778,916,20432
0.151778,916,20433
0.151778,916,20434
0.151778,916,20435
0.151778,916,20436
0.151779,916,20437
0.151779,916,20438
0.151779,916,20439
0.15178,916,20440
0.15178,916,20441
0.15178,916,20440
0.15178,916,20441
0.151781,916,20442
0.151781,916,20443
0.151781,916,20444
0.151781,916,20445
0.151782,916,20446
0.151783,916,20447
0.151784,916,20448
0.151784,916,20449
0.151785,916,20450
0.151785,916,20451
0.151786,916,20452
0.151786,916,20453
0.151786,916,20452
0.151787,916,20453
0.151787,916,20452
0.151788,916,20453
0.151788,916,20454
0.151788,916,20455
0.151788,916,20456
0.151789,916,20457
0.151789,916,20458
0.151789,916,20459
0.15179,916,20460
0.15179,916,20461
0.15179,916,20462
0.151791,916,20461
0.151791,916,20462
0.151791,916,20463
0.151792,916,20464
0.151792,916,20463
0.151793,916,20462
0.151794,916,20461
0.151795,916,20462
0.151795,916,20463
0.151795,916,20462
0.151796,916,20463
0.151796,916,20464
0.151797,916,20465
0.151797,916,20464
0.151798,916,20465
0.151798,916,20466
0.151798,916,20467
0.151799,916,20466
0.151799,916,20465
0.151799,916,20466
0.1518,916,20467
0.1518,916,20468
0.1518,916,20469
0.151801,916,20470
0.151801,916,20471
0.151802,916,20470
0.151802,916,20471
0.151802,916,20470
0.151803,916,20469
0.151803,916,20470
0.151803,916,20469
0.151804,916,20470
0.151804,916,20471
0.151804,916,20470
0.151804,916,20469
0.151804,916,20468
0.151804,916,20469
0.151805,916,20470
0.151805,916,20471
0.151807,916,20472
0.151807,916,20471
0.151808,916,20472
0.151809,916,20471
0.151809,916,20472
0.151809,916,20473
0.151809,916,20472
0.15181,916,20473
0.15181,916,20474
0.151811,916,20473
0.151812,916,20474
0.151812,916,20475
0.151812,916,20476
0.151812,916,20477
0.151812,916,20478
0.151813,916,20479
0.151814,916,20480
0.151815,916,20481
0.151815,916,20482
0.151816,916,20483
0.151816,916,20482
0.151817,916,20483
0.151817,916,20484
0.151817,916,20483
0.151818,916,20484
0.151818,916,20485
0.151818,916,20486
0.151818,916,20487
0.151818,916,20486
0.151819,916,20487
0.151819,916,20486
0.15182,916,20487
0.15182,916,20488
0.151821,916,20489
0.151821,916,20490
0.151822,916,20491
0.151822,916,20492
0.151822,916,20493
0.151822,916,20494
0.151823,916,20495
0.151823,916,20496
0.151823,916,20497
0.151824,916,20496
0.151824,916,20497
0.151825,916,20498
0.151825,916,20499
0.151825,916,20500
0.151826,916,20501
0.151826,916,20502
0.151827,916,20503
0.151828,916,20502
0.151828,916,20503
0.151829,916,20504
0.15183,916,20505
0.15183,916,20504
0.151831,916,20503
0.151831,916,20504
0.151831,916,20505
0.151831,916,20506
0.151832,916,20507
0.151832,916,20508
0.151833,916,20509
0.151834,916,20510
0.151835,916,20511
0.151835,916,20512
0.151835,916,20511
0.151835,916,20512
0.151836,916,20513
0.151836,916,20512
0.151836,916,20511
0.151837,916,20512
0.151837,916,20511
0.151838,916,20510
0.151838,916,20511
0.151839,916,20512
0.151839,916,20511
0.151839,916,20512
0.15184,916,20511
0.151841,916,20512
0.151842,916,20513
0.151842,916,20514
0.151843,916,20515
0.151844,916,20516
0.151845,916,20517
0.151846,916,20518
0.151846,916,20517
0.151846,916,20518
0.151847,916,20519
0.151847,916,20520
0.151847,916,20519
0.151848,916,20520
0.151849,916,20521
0.151849,916,20522
0.15185,916,20523
0.15185,916,20524
0.15185,916,20525
0.15185,916,20526
0.15185,916,20527
0.151851,916,20528
0.151851,916,20529
0.151851,916,20530
0.151851,916,20531
0.151851,916,20532
0.151851,916,20531
0.151852,916,20532
0.151852,916,20533
0.151852,916,20532
0.151853,916,20531
0.151854,916,20532
0.151854,916,20533
0.151854,916,20534
0.151854,916,20535
0.151854,916,20534
0.151854,916,20535
0.151855,916,20536
0.151855,916,20535
0.151856,916,20534
0.151856,916,20535
0.151856,916,20536
0.151857,916,20535
0.151857,916,20536
0.151857,916,20537
0.151858,916,20538
0.151858,916,20537
0.151858,916,20538
0.151859,916,20537
0.151859,916,20538
0.151859,916,20539
0.151861,916,20538
0.151861,916,20539
0.151862,916,20540
0.151862,916,20539
0.151862,916,20540
0.151863,916,20541
0.151863,916,20542
0.151863,916,20543
0.151865,916,20544
0.151866,916,20545
0.151866,916,20546
0.151866,916,20545
0.151866,916,20544
0.151866,916,20545
0.151867,916,20546
0.151867,916,20547
0.151867,916,20546
0.151867,916,20547
0.151867,916,20546
0.151867,916,20547
0.151867,916,20548
0.151868,916,20547
0.151868,916,20548
0.151868,916,20549
0.151868,916,20550
0.151869,916,20549
0.151869,916,20550
0.15187,916,20551
0.15187,916,20552
0.15187,916,20553
0.15187,916,20554
0.151871,916,20555
0.151871,916,20556
0.151872,916,20557
0.151872,916,20558
0.151872,916,20559
0.151872,916,20560
0.151873,916,20561
0.151873,916,20562
0.151873,916,20563
0.151874,916,20564
0.151874,916,20565
0.151874,916,20566
0.151874,916,20567
0.151875,916,20568
0.151876,916,20569
0.151876,916,20570
0.151877,916,20571
0.151877,916,20572
0.151878,916,20573
0.151878,916,20574
0.151879,916,20575
0.151879,916,20576
0.151879,916,20577
0.151879,916,20578
0.15188,916,20579
0.15188,916,20578
0.15188,916,20579
0.15188,916,20580
0.15188,916,20581
0.151882,916,20580
0.151882,916,20581
0.151882,916,20580
0.151882,916,20579
0.151883,916,20580
0.151883,916,20581
0.151884,916,20582
0.151884,916,20583
0.151884,916,20584
0.151885,916,20585
0.151885,916,20584
0.151886,916,20585
0.151886,916,20584
0.151886,916,20585
0.151887,916,20586
0.151887,916,20585
0.151887,916,20586
0.151887,916,20587
0.151888,916,20588
0.151888,916,20589
0.151888,916,20588
0.151889,916,20589
0.151889,916,20590
0.151889,916,20591
0.151889,916,20590
0.15189,916,20591
0.151891,916,20592
0.151891,916,20593
0.151891,916,20594
0.151891,916,20595
0.151892,916,20596
0.151892,916,20597
0.151893,916,20598
0.151893,916,20597
0.151893,916,20598
0.151893,916,20599
0.151894,916,20600
0.151895,916,20601
0.151895,916,20600
0.151896,916,20601
0.151896,916,20602
0.151896,916,20603
0.151896,916,20604
0.151896,916,20605
0.151896,916,20606
0.151896,916,20607
0.151897,916,20608
0.151897,916,20609
0.151899,916,20610
0.151899,916,20611
0.151899,916,20612
0.1519,916,20613
0.1519,916,20612
0.151901,916,20613
0.151901,916,20612
0.151901,916,20613
0.151902,916,20612
0.151902,916,20613
0.151902,916,20614
0.151902,916,20613
0.151902,916,20614
0.151902,916,20613
0.151904,916,20612
0.151904,916,20613
0.151904,916,20614
0.151905,916,20615
0.151905,916,20616
0.151905,916,20617
0.151905,916,20618
0.151905,916,20619
0.151905,916,20618
0.151906,916,20619
0.151906,916,20620
0.151906,916,20621
0.151907,916,20622
0.151907,916,20621
0.151907,916,20622
0.151907,916,20623
0.151908,916,20624
0.15191,916,20623
0.151912,916,20624
0.151913,916,20625
0.151913,916,20626
0.151913,916,20625
0.151914,916,20626
0.151914,916,20627
0.151915,916,20628
0.151915,916,20629
0.151916,916,20630
0.151917,916,20631
0.151917,916,20632
0.151918,916,20633
0.151918,916,20634
0.151918,916,20635
0.151919,916,20634
0.151919,916,20635
0.151919,916,20636
0.151919,916,20637
0.151919,916,20638
0.15192,916,20637
0.15192,916,20638
0.15192,916,20639
0.151921,916,20640
0.151921,916,20641
0.151922,916,20642
0.151922,916,20641
0.151923,916,20642
0.151923,916,20641
0.151923,916,20640
0.151923,916,20641
0.151924,916,20642
0.151924,916,20643
0.151924,916,20644
0.151924,916,20645
0.151925,916,20644
0.151926,916,20645
0.151926,916,20646
0.151926,916,20647
0.151927,916,20648
0.151927,916,20649
0.151928,916,20650
0.151928,916,20649
0.151928,916,20650
0.151928,916,20651
0.151928,916,20652
0.151929,916,20651
0.151929,916,20652
0.15193,916,20653
0.151931,916,20652
0.151932,916,20653
0.151932,916,20654
0.151933,916,20655
0.151933,916,20656
0.151933,916,20657
0.151933,916,20658
0.151935,916,20659
0.151935,916,20660
0.151935,916,20661
0.151936,916,20662
0.151937,916,20663
0.151938,916,20662
0.151938,916,20663
0.151939,916,20664
0.151939,916,20665
0.15194,916,20666
0.15194,916,20667
0.15194,916,20668
0.151941,916,20669
0.151941,916,20668
0.151941,916,20669
0.151942,916,20670
0.151942,916,20671
0.151942,916,20672
0.151942,916,20673
0.151943,916,20674
0.151943,916,20675
0.151943,916,20676
0.151944,916,20677
0.151944,916,20678
0.151944,916,20679
0.151944,916,20678
0.151945,916,20679
0.151945,916,20680
0.151946,916,20679
0.151946,916,20680
0.151947,916,20679
0.151947,916,20678
0.151948,916,20679
0.151948,916,20680
0.151948,916,20679
0.151948,916,20680
0.151948,916,20681
0.151949,916,20682
0.151949,916,20681
0.15195,916,20682
0.15195,916,20683
0.15195,916,20682
0.15195,916,20683
0.151951,916,20684
0.151951,916,20685
0.151952,916,20686
0.151953,916,20687
0.151953,916,20688
0.151953,916,20689
0.151953,916,20690
0.151954,916,20691
0.151955,916,20692
0.151955,916,20693
0.151955,916,20694
0.151956,916,20695
0.151956,916,20696
0.151957,916,20697
0.151957,916,20696
0.151958,916,20697
0.151958,916,20696
0.151959,916,20697
0.151959,916,20698
0.15196,916,20699
0.15196,916,20700
0.151961,916,20701
0.151962,916,20702
0.151963,916,20703
0.151963,916,20704
0.151963,916,20705
0.151964,916,20706
0.151964,916,20707
0.151964,916,20708
0.151965,916,20709
0.151966,916,20710
0.151966,916,20709
0.151966,916,20710
0.151966,916,20711
0.151967,916,20710
0.151967,916,20711
0.151967,916,20712
0.151967,916,20713
0.151967,916,20714
0.151967,916,20715
0.151968,916,20716
0.151968,916,20717
0.151968,916,20718
0.151969,916,20719
0.15197,916,20718
0.15197,916,20719
0.151973,916,20720
0.151973,916,20721
0.151973,916,20720
0.151974,916,20721
0.151974,916,20722
0.151976,916,20721
0.151976,916,20722
0.151976,916,20723
0.151976,916,20722
0.151977,916,20723
0.151978,916,20722
0.151978,916,20723
0.151978,916,20724
0.151978,916,20725
0.151978,916,20726
0.151979,916,20727
0.151979,916,20728
0.151979,916,20727
0.15198,916,20728
0.15198,916,20729
0.15198,916,20730
0.15198,916,20731
0.15198,916,20730
0.151981,916,20729
0.151982,916,20730
0.151982,916,20731
0.151983,916,20732
0.151984,916,20731
0.151984,916,20732
0.151985,916,20733
0.151985,916,20734
0.151985,916,20735
0.151985,916,20736
0.151986,916,20737
0.151986,916,20738
0.151986,916,20739
0.151986,916,20740
0.151987,916,20741
0.151989,916,20740
0.151989,916,20739
0.151989,916,20740
0.15199,916,20741
0.15199,916,20740
0.151992,916,20741
0.151992,916,20742
0.151992,916,20743
0.151992,916,20744
0.151993,916,20745
0.151995,916,20744
0.151996,916,20745
0.151996,916,20746
0.151996,916,20747
0.151997,916,20748
0.151997,916,20749
0.151997,916,20750
0.151998,916,20751
0.151998,916,20752
0.151998,916,20753
0.152,916,20754
0.152,916,20755
0.152,916,20754
0.152002,916,20753
0.152002,916,20752
0.152003,916,20753
0.152003,916,20754
0.152003,916,20755
0.152004,916,20756
0.152004,916,20757
0.152004,916,20758
0.152006,916,20757
0.152006,916,20758
0.152006,916,20759
0.152007,916,20760
0.152007,916,20759
0.152007,916,20758
0.152008,916,20759
0.152008,916,20758
0.152008,916,20759
0.152008,916,20758
0.152008,916,20759
0.152009,916,20760
0.152009,916,20761
0.15201,916,20762
0.15201,916,20763
0.152011,916,20762
0.152011,916,20763
0.152012,916,20762
0.152013,916,20763
0.152013,916,20762
0.152013,916,20763
0.152014,916,20762
0.152014,916,20763
0.152014,916,20764
0.152015,916,20765
0.152015,916,20766
0.152015,916,20767
0.152015,916,20766
0.152015,916,20767
0.152016,916,20768
0.152018,916,20769
0.152018,916,20770
0.152018,916,20771
0.152018,916,20772
0.152019,916,20773
0.15202,916,20774
0.15202,916,20775
0.152021,916,20776
0.152021,916,20777
0.152021,916,20776
0.152021,916,20777
0.152022,916,20778
0.152023,916,20777
0.152023,916,20778
0.152024,916,20779
0.152025,916,20778
0.152027,916,20779
0.152028,916,20780
0.152029,916,20779
0.152029,916,20780
0.15203,916,20781
0.15203,916,20782
0.15203,916,20783
0.15203,916,20784
0.152031,916,20785
0.152031,916,20786
0.152032,916,20787
0.152033,916,20788
0.152034,916,20789
0.152034,916,20790
0.152036,916,20791
0.152036,916,20792
0.152036,916,20793
0.152036,916,20794
0.152038,916,20793
0.152038,916,20794
0.152038,916,20795
0.152038,916,20794
0.152039,916,20795
0.152039,916,20796
0.15204,916,20797
0.15204,916,20798
0.152041,916,20799
0.152041,916,20800
0.152041,916,20799
0.152042,916,20800
0.152042,916,20801
0.152042,916,20802
0.152042,916,20803
0.152043,916,20804
0.152043,916,20805
0.152043,916,20806
0.152043,916,20807
0.152044,916,20808
0.152044,916,20807
0.152044,916,20808
0.152044,916,20809
0.152044,916,20810
0.152044,916,20811
0.152044,916,20812
0.152044,916,20813
0.152044,916,20812
0.152045,916,20813
0.152045,916,20814
0.152045,916,20815
0.152045,916,20816
0.152046,916,20817
0.152046,916,20818
0.152047,916,20819
0.152047,916,20820
0.152048,916,20821
0.152048,916,20822
0.152048,916,20823
0.15205,916,20824
0.15205,916,20825
0.152051,916,20826
0.152051,916,20827
0.152052,916,20826
0.152052,916,20827
0.152052,916,20828
0.152053,916,20829
0.152053,916,20830
0.152053,916,20831
0.152054,916,20830
0.152054,916,20831
0.152054,916,20830
0.152055,916,20831
0.152055,916,20830
0.152055,916,20831
0.152056,916,20832
0.152057,916,20833
0.152058,916,20834
0.152058,916,20835
0.152059,916,20836
0.15206,916,20835
0.152061,916,20834
0.152061,916,20835
0.152061,916,20834
0.152061,916,20835
0.152062,916,20836
0.152062,916,20837
0.152062,916,20838
0.152063,916,20837
0.152063,916,20838
0.152063,916,20839
0.152064,916,20840
0.152065,916,20841
0.152065,916,20842
0.152066,916,20843
0.152066,916,20844
0.152067,916,20845
0.152067,916,20846
0.152067,916,20847
0.152067,916,20848
0.152067,916,20849
0.152069,916,20850
0.152069,916,20851
0.152069,916,20852
0.152071,916,20853
0.152071,916,20854
0.152072,916,20855
0.152072,916,20854
0.152074,916,20855
0.152074,916,20856
0.152074,916,20857
0.152074,916,20858
0.152075,916,20857
0.152076,916,20858
0.152077,916,20857
0.152077,916,20858
0.152077,916,20859
0.152078,916,20858
0.152078,916,20859
0.152078,916,20860
0.152079,916,20859
0.152079,916,20858
0.15208,916,20859
0.15208,916,20860
0.152081,916,20861
0.152081,916,20862
0.152081,916,20863
0.152081,916,20864
0.152082,916,20865
0.152082,916,20864
0.152083,916,20865
0.152084,916,20864
0.152084,916,20865
0.152084,916,20866
0.152085,916,20865
0.152085,916,20866
0.152085,916,20867
0.152086,916,20868
0.152086,916,20867
0.152088,916,20868
0.152088,916,20869
0.152088,916,20870
0.15209,916,20871
0.15209,916,20872
0.15209,916,20873
0.152091,916,20874
0.152091,916,20875
0.152091,916,20876
0.152091,916,20875
0.152091,916,20876
0.152092,916,20877
0.152093,916,20878
0.152093,916,20879
0.152093,916,20878
0.152093,916,20879
0.152093,916,20880
0.152093,916,20881
0.152094,916,20882
0.152094,916,20883
0.152094,916,20884
0.152095,916,20885
0.152095,916,20886
0.152095,916,20885
0.152095,916,20886
0.152096,916,20887
0.152096,916,20888
0.152096,916,20889
0.152097,916,20888
0.152097,916,20889
0.152098,916,20888
0.152098,916,20889
0.152099,916,20890
0.152099,916,20891
0.1521,916,20892
0.152101,916,20891
0.152101,916,20890
0.152102,916,20891
0.152103,916,20890
0.152103,916,20891
0.152103,916,20892
0.152103,916,20893
0.152104,916,20894
0.152104,916,20895
0.152105,916,20896
0.152105,916,20897
0.152106,916,20898
0.152107,916,20899
0.152107,916,20900
0.152108,916,20899
0.152108,916,20900
0.152108,916,20899
0.152108,916,20900
0.152109,916,20899
0.152109,916,20898
0.15211,916,20899
0.15211,916,20898
0.15211,916,20899
0.152111,916,20900
0.152111,916,20901
0.152111,916,20900
0.152111,916,20899
0.152112,916,20900
0.152113,916,20901
0.152113,916,20900
0.152114,916,20901
0.152114,916,20902
0.152114,916,20903
0.152115,916,20904
0.152115,916,20903
0.152117,916,20904
0.152117,916,20905
0.152117,916,20906
0.152117,916,20907
0.152118,916,20908
0.152118,916,20909
0.152118,916,20910
0.152119,916,20911
0.152121,916,20912
0.152121,916,20911
0.152121,916,20912
0.152121,916,20913
0.152123,916,20914
0.152123,916,20915
0.152123,916,20916
0.152123,916,20917
0.152123,916,20918
0.152123,916,20919
0.152124,916,20920
0.152125,916,20921
0.152126,916,20922
0.152126,916,20923
0.152126,916,20924
0.152127,916,20925
0.152127,916,20926
0.152128,916,20925
0.152128,916,20926
0.152128,916,20927
0.152128,916,20928
0.152128,916,20927
0.152128,916,20928
0.152128,916,20927
0.152129,916,20928
