0,100,100
0.060181,100,99
0.246103,100,98
0.393872,99,98
0.493896,99,97
0.610806,98,97
0.724547,97,97
0.815591,96,97
1.089446,95,97
1.145541,94,97
1.171989,93,97
1.195174,93,96
1.19728,92,96
1.284833,91,96
1.615942,90,96
1.852809,89,96
2.227277,89,95
2.328392,89,94
2.344277,88,94
2.481597,87,94
2.731812,87,93
3.094939,86,93
3.112785,85,93
3.182803,85,92
3.25079,85,91
3.383006,84,91
3.407795,83,91
3.420349,82,91
3.571737,82,90
3.70654,81,90
3.766308,81,89
3.87596,81,88
3.969722,81,87
3.983652,81,86
4.019018,81,85
4.032884,81,84
4.044368,80,84
4.090871,80,83
4.175245,79,83
4.271282,79,82
4.825664,78,82
4.827157,77,82
4.864279,77,81
4.934455,76,81
5.081563,76,80
5.08279,75,80
5.264056,74,80
5.314569,73,80
5.326736,72,80
5.342005,72,79
5.354913,72,78
5.437554,72,77
5.440706,71,77
5.542612,70,77
5.840545,69,77
6.037033,68,77
6.145359,67,77
6.256342,66,77
6.391806,66,76
6.4395,66,75
6.615218,65,75
6.850247,64,75
7.233756,64,74
7.252643,64,73
7.272438,64,72
7.441611,63,72
7.467157,62,72
7.594537,62,71
7.778039,61,71
7.791128,60,71
7.792528,60,70
7.867841,59,70
8.830917,58,70
8.836432,57,70
9.349138,56,70
9.380601,55,70
9.603804,54,70
10.052977,53,70
10.189844,52,70
10.342483,51,70
10.395969,50,70
10.538115,50,69
10.68975,50,68
10.851645,50,67
11.316552,50,66
11.498967,49,66
11.601191,49,65
12.479522,48,65
12.776906,48,64
12.923193,48,63
13.251706,48,62
13.950088,48,61
14.281633,47,61
14.363048,46,61
14.607868,46,60
14.683255,45,60
14.701296,45,59
14.824064,44,59
15.263404,43,59
16.020275,42,59
16.568289,42,58
16.587963,42,57
17.039563,42,56
17.411501,41,56
17.883059,41,55
17.980855,40,55
18.704647,40,54
19.263216,40,53
20.204021,40,52
20.544797,40,51
21.673464,40,50
21.943001,39,50
22.212769,39,49
22.846852,39,48
22.963344,39,47
23.393983,38,47
23.912711,37,47
24.829999,37,46
25.494697,37,45
26.031781,37,44
26.387206,36,44
27.910594,35,44
29.496621,35,43
29.613457,34,43
30.067277,34,42
30.339936,33,42
31.949797,33,41
32.736401,33,40
32.943828,33,39
33.03483,32,39
34.092898,32,38
35.19361,31,38
36.087328,30,38
37.388264,30,37
37.920985,29,37
38.753631,28,37
39.181248,27,37
40.77171,26,37
40.90049,25,37
40.974508,25,36
43.166669,25,35
43.193443,24,35
43.819114,23,35
45.427126,23,34
46.136656,22,34
47.363341,22,33
49.693028,21,33
57.209758,21,32
57.665772,20,32
59.787416,19,32
61.66523,18,32
63.187127,17,32
68.647759,16,32
68.765353,16,31
69.081389,16,30
70.936222,15,30
71.927674,14,30
75.050698,14,29
75.137743,14,28
79.214254,14,27
79.510478,13,27
80.733542,12,27
82.554729,12,26
82.902128,12,25
89.607147,11,25
91.233555,11,24
95.888068,10,24
108.235322,9,24
114.694564,8,24
118.88079,7,24
121.319685,7,23
124.400769,7,22
128.982079,6,22
136.601945,5,22
149.125146,5,21
153.674719,4,21
158.517144,3,21
162.366707,3,20
168.050352,2,20
178.195098,1,20
181.282356,1,19
188.405798,1,18
