0,0.4,0.4,0.1
1,0.475645,0.609375,0.089962
2,0.402804,0.943991,0.094831
3,0.219961,1.259981,0.117408
4,0.086459,1.352877,0.158038
5,0.033514,1.248571,0.211618
6,0.01615,1.055997,0.266985
7,0.010584,0.84115,0.30808
8,0.009474,0.643886,0.320634
9,0.01107,0.486568,0.301465
10,0.015804,0.373952,0.259901
11,0.025852,0.29957,0.209846
12,0.045951,0.254714,0.162049
13,0.08489,0.234094,0.121974
14,0.155922,0.23891,0.091189
15,0.269451,0.280911,0.069354
16,0.406258,0.390227,0.055706
17,0.482878,0.619392,0.050066
18,0.395683,0.989145,0.053484
19,0.198623,1.335854,0.067886
20,0.068687,1.445711,0.094123
21,0.022632,1.368915,0.130797
22,0.008831,1.213085,0.174042
23,0.004457,1.027359,0.216508
24,0.002989,0.837623,0.247943
25,0.002639,0.664141,0.259302
26,0.002959,0.520633,0.247981
27,0.004008,0.411302,0.219082
28,0.00624,0.33267,0.181528
29,0.010712,0.278193,0.143296
30,0.019622,0.241888,0.109261
31,0.03736,0.220044,0.081412
32,0.072098,0.212147,0.059925
33,0.136726,0.222422,0.044126
34,0.243471,0.263689,0.033128
35,0.380102,0.365467,0.026208
36,0.47188,0.581218,0.023082
37,0.407293,0.947233,0.024122
38,0.212638,1.328186,0.030263
39,0.071804,1.49159,0.042226
40,0.021292,1.465312,0.060089
41,0.006905,1.362367,0.083506
42,0.00267,1.229869,0.111233
43,0.001275,1.083188,0.140404
44,0.000763,0.931407,0.166393
45,0.000573,0.783912,0.183871
46,0.000532,0.649913,0.188905
47,0.000595,0.535929,0.180832
48,0.000777,0.444222,0.162399
49,0.001145,0.373323,0.138151
50,0.001851,0.319773,0.112471
51,0.003206,0.279755,0.088452
52,0.005844,0.250037,0.06773
53,0.011054,0.228372,0.050823
54,0.021424,0.213695,0.037582
55,0.041996,0.206483,0.027539
56,0.081783,0.209655,0.02014
57,0.153784,0.230787,0.014863
58,0.266382,0.287065,0.011294
59,0.395083,0.414115,0.009167
60,0.45183,0.667185,0.008425
61,0.345848,1.052754,0.009263
62,0.158924,1.388366,0.012035
63,0.050376,1.503283,0.016978
64,0.01466,1.475351,0.02422
65,0.004593,1.397977,0.033903
66,0.001636,1.304151,0.046052
67,0.000675,1.202677,0.060353
68,0.000326,1.096371,0.075955
69,0.000185,0.987355,0.091389
70,0.000124,0.878454,0.104713
71,0.000098,0.773237,0.113926
72,0.00009,0.675383,0.117564
73,0.000095,0.587852,0.115188
74,0.000113,0.512275,0.107494
75,0.000149,0.448848,0.095996
76,0.000215,0.396656,0.082492
77,0.000333,0.354166,0.068593
78,0.000545,0.319672,0.055477
79,0.000936,0.291585,0.043839
80,0.001668,0.26858,0.033977
81,0.003068,0.249669,0.025907
82,0.005783,0.234237,0.019488
83,0.011114,0.222133,0.014498
84,0.021631,0.213872,0.010696
85,0.042244,0.211108,0.007854
86,0.08151,0.217687,0.005774
87,0.151277,0.241945,0.004294
88,0.257982,0.301553,0.003296
89,0.376334,0.43136,0.002706
90,0.423842,0.681572,0.002513
91,0.322062,1.049785,0.002774
92,0.150407,1.364438,0.003584
93,0.049431,1.478177,0.005012
94,0.014814,1.462306,0.007104
95,0.004676,1.402419,0.009929
96,0.001628,1.330519,0.013559
97,0.000633,1.255563,0.01803
98,0.000276,1.179877,0.023306
99,0.000135,1.104066,0.029238
100,0.000074,1.028418,0.035546
101,0.000045,0.953335,0.041819
102,0.000031,0.879464,0.047549
103,0.000024,0.807683,0.052197
104,0.00002,0.739006,0.055294
105,0.000019,0.674425,0.056529
106,0.00002,0.614764,0.055817
107,0.000022,0.560561,0.053309
108,0.000027,0.51202,0.049342
109,0.000035,0.469034,0.044364
110,0.000049,0.431255,0.038846
111,0.000071,0.398178,0.033209
112,0.000109,0.36923,0.027784
113,0.000173,0.343833,0.022799
114,0.000286,0.321449,0.018386
115,0.000486,0.301612,0.014597
116,0.00085,0.283944,0.011425
117,0.001525,0.268169,0.008829
118,0.002795,0.254135,0.006743
119,0.005221,0.241869,0.005097
120,0.009908,0.231668,0.003819
121,0.019011,0.224314,0.00284
122,0.036606,0.221505,0.002104
123,0.069828,0.226749,0.001559
124,0.12895,0.247266,0.001166
125,0.221573,0.297855,0.000896
126,0.332563,0.407327,0.00073
127,0.397864,0.619645,0.00066
128,0.336131,0.949442,0.000699
129,0.180617,1.274337,0.000868
130,0.066313,1.429284,0.001185
131,0.021039,1.44018,0.00166
132,0.006803,1.394322,0.002309
133,0.002381,1.332526,0.00315
134,0.000917,1.267622,0.004199
135,0.000389,1.203309,0.005465
136,0.000182,1.14062,0.006938
137,0.000093,1.079798,0.008591
138,0.000052,1.020871,0.010373
139,0.000032,0.963829,0.012212
140,0.000021,0.90869,0.014014
141,0.000015,0.855516,0.015676
142,0.000012,0.804413,0.017092
143,0.00001,0.75552,0.018169
144,0.000009,0.708983,0.018835
145,0.000009,0.664941,0.019049
146,0.000009,0.623498,0.018807
147,0.00001,0.584714,0.01814
148,0.000012,0.548595,0.017109
149,0.000014,0.515091,0.015795
150,0.000019,0.484104,0.014286
151,0.000025,0.455496,0.012675
152,0.000035,0.429104,0.011042
153,0.000051,0.404748,0.009455
154,0.000077,0.382247,0.007966
155,0.000119,0.361425,0.006609
156,0.000191,0.342121,0.005405
157,0.000314,0.324193,0.004361
158,0.000531,0.307528,0.003474
159,0.000919,0.292048,0.002734
160,0.001626,0.277726,0.002127
161,0.002936,0.264615,0.001637
162,0.005397,0.252906,0.001248
163,0.010072,0.243031,0.000944
164,0.018999,0.235879,0.000708
165,0.035966,0.233221,0.00053
166,0.067472,0.238574,0.000396
167,0.12269,0.258965,0.000299
168,0.208203,0.308412,0.000232
169,0.310508,0.413383,0.00019
170,0.373222,0.612934,0.000172
171,0.32309,0.919696,0.000181
172,0.182982,1.228253,0.000221
173,0.071818,1.387271,0.000296
174,0.024137,1.407501,0.00041
175,0.008165,1.368181,0.000564
176,0.002964,1.310937,0.000763
177,0.001176,1.249924,0.00101
178,0.000511,1.189516,0.001307
179,0.000243,1.131043,0.001652
180,0.000126,1.074878,0.002039
181,0.000071,1.021083,0.002459
182,0.000043,0.969618,0.002899
183,0.000029,0.920414,0.00334
184,0.00002,0.8734,0.003763
185,0.000015,0.828511,0.004146
186,0.000012,0.785692,0.004468
187,0.000011,0.744895,0.004714
188,0.00001,0.706076,0.004869
189,0.000009,0.669193,0.004926
190,0.00001,0.634201,0.004885
