200,1,364,0.005000,364.000
200,1,352,0.105000,352.000
200,1,329,0.205000,329.000
200,1,323,0.305000,323.000
200,3,842,0.405000,280.667
200,3,759,0.505000,253.000
200,3,648,0.605000,216.000
200,3,548,0.705000,182.667
200,3,416,0.805000,138.667
200,3,278,0.905000,92.667
