N=200
200 3 276 92.000 0.005000
200 3 289 96.333 0.105000
200 3 246 82.000 0.205000
200 3 225 75.000 0.305000
200 3 268 89.333 0.405000
200 3 215 71.667 0.505000
200 3 157 52.333 0.605000
200 3 222 74.000 0.705000
200 3 137 45.667 0.805000
200 3 164 54.667 0.905000
